Id,job-id,type,name,address,latitude,longitude,Service-duration-1,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day,service-duration,raw_id,Day
4120_1_B1,,D,HILLVIEW,WEST SIDE OF 50 ST: 34 Ave - 38 Ave,53.46764427,-113.4186163,0.0647222222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4120_1,,0.0510964912,4120,
4122_1_B1,,D,LARKSPUR,43A AVE: 27 - 30 ST,53.47978351,-113.3847698,0.2338888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4122_1,,0.1846491228,4122,3.0
4157_1_B1,,D,MILL WOODS TOWN CENTRE,EAST SIDE & CENTER 66 ST: BTWN 23-28 AVE,53.45573299,-113.4345074,0.0230555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4157_1,,0.0182017544,4157,1.0
4162_1_B1,,D,LARKSPUR,21 ST: 38 AVE - 43A AVE - SWMF,53.47922173,-113.3770148,0.0172222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4162_1,,0.0135964912,4162,5.0
4165_1_B1,,D,WILD ROSE,23 ST & 37A AVE,53.47135276,-113.3787691,0.1155555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4165_1,,0.0912280702,4165,3.0
4177_1_B1,,D,TWEDDLE PLACE,Millbourned Road West & 40 Ave,53.47576909,-113.4545088,0.0511111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4177_1,,0.0403508772,4177,6.0
4186_1_B1,,D,JACKSON HEIGHTS,JAMHA ROAD & JACKSON ROAD,53.48343111,-113.4072579,0.0623611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4186_1,,0.0492324561,4186,4.0
4194_1_B1,,D,WILD ROSE,34 St South of 35A Ave East to park,53.46573497,-113.3847335,0.0251388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4194_1,,0.0198464912,4194,5.0
4199_1_B1,,D,MENISA,S/S Millwoods RD S 80-66 ST,53.44586932,-113.4440476,0.0590277778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4199_1,,0.0466008772,4199,1.0
4204_1_B1,,D,TAWA,SOUTH SIDE/C 34 AVE-BTWN-66-50 ST,53.46524425,-113.4282146,0.1316666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4204_1,,0.1039473684,4204,
4211_1_B1,,D,HILLVIEW,66 ST-SCHOOL-37-38 AVE,53.47283181,-113.4326882,0.1298611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4211_1,,0.1025219298,4211,5.0
4221_1_B1,,D,KAMEYOSEK,WEST SIDE 66 ST BTWN 28-34 AVE,53.46307087,-113.4353435,0.0775,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4221_1,,0.0611842105,4221,
4259_1_B1,,D,KINISKI GARDENS,44 ST-39 AVE,53.47452958,-113.4056587,0.1361111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4259_1,,0.1074561404,4259,4.0
4260_1_B1,,D,WEINLOS,W/S MILL WOODS RD EAST: 23 AVE - 34 AVE,53.4598939,-113.4075201,0.1666666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4260_1,,0.1315789474,4260,1.0
4267_1_B1,,D,BISSET,37 ST-33 AVE,53.46154834,-113.4005705,0.1836111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4267_1,,0.1449561404,4267,4.0
4278_1_B1,,D,STRATHCONA INDUSTRIAL PARK,WEST SIDE OF 97 ST NORTH OF 35 AVE - 39 A,53.47206006,-113.4796731,0.0468055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4278_1,,0.0369517544,4278,5.0
4294_1_B1,,D,WEINLOS,48 ST & 28 AVE,53.46097016,-113.4141569,0.1477777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4294_1,,0.1166666667,4294,4.0
4322_1_B1,,D,KAMEYOSEK,31 -32 AVE & LAKEWOOD RD. EAST - 66 ST,53.46294353,-113.438757,0.06625,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4322_1,,0.0523026316,4322,5.0
4328_1_B1,,D,MEYONOHK,79 ST-LAKEWOOD RD S,53.45529188,-113.4558291,0.1027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4328_1,,0.0811403509,4328,4.0
4331_1_B1,,D,ELLERSLIE,EAST OF 75 ST SW & NORTH OF 7 AVE SW,53.42781177,-113.44932,0.0120833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4331_1,,0.0095394737,4331,6.0
4341_1_B1,,D,KINISKI GARDENS,41 AVE-41 ST,53.47838217,-113.4062629,0.1618055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4341_1,,0.1277412281,4341,3.0
4343_1_B1,,D,TAMARACK,WHITEMUD DRIVE : 17 ST. TO ROW,53.481596395,-113.365765607,0.2233333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4343_1,,0.1763157895,4343,
4344_1_B1,,D,BISSET,W/S & C 34 St: 34 Ave - 23 Ave,53.45868909,-113.3941215,0.2311111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4344_1,,0.1824561404,4344,
4362_1_B1,,D,GREENVIEW,50-54 ST & 38-39 A AVE,53.47265947,-113.4182492,0.1781944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4362_1,,0.1406798246,4362,4.0
4365_1_B1,,D,RICHFIELD,SOUTH SIDE/C 34 AVE-91 ST-MILLWOODS RD,53.46504899,-113.4592898,0.125,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4365_1,,0.0986842105,4365,
4366_1_B1,,D,TIPASKAN,WEST SIDE MILLWOODS RD-BTWN-34-28 AVE,53.46348934,-113.4506085,0.0294444444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4366_1,,0.023245614,4366,8.0
4411_1_B1,,D,DALY GROVE,39 ST-17A-17B AVE,53.4474203,-113.401979,0.01125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4411_1,,0.0088815789,4411,5.0
4423_1_B1,,D,EKOTA,MW RD S-75 ST/ES OF SCHOOL,53.44656424,-113.4479371,0.0827777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4423_1,,0.0653508772,4423,5.0
4427_1_B1,,D,KAMEYOSEK,LAKEWOOD RD E - 31 AVE,53.46125892,-113.4432301,0.1191666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4427_1,,0.0940789474,4427,6.0
4428_1_B1,,D,BISSET,39 ST-26 AVE/41 ST-BTWN-26-28 AVE,53.45748528,-113.4011287,0.0673611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4428_1,,0.0531798246,4428,0.0
4438_1_B1,,D,TAMARACK,1567-37C Ave to 1566-37B Ave,53.47413679,-113.3674046,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4438_1,,0.0015350877,4438,4.0
4443_1_B1,,D,PARSONS INDUSTRIAL,28 Ave: Parsons Road (99 St) - 91 St,53.45879988,-113.475642,0.0361111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4443_1,,0.0285087719,4443,1.0
4471_1_B1,,D,TAMARACK,Tamarack Green - 12 St,53.46908585,-113.3606443,0.0827777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4471_1,,0.0653508772,4471,5.0
4479_1_B1,,D,SOUTH EDMONTON COMMON,W/S PARSONS ROAD: SOUTH OF 23 AVE - 99 S,53.45126348,-113.4798138,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4479_1,,0.0020833333,4479,4.0
4482_1_B1,,D,POLLARD MEADOWS,E/S & C 50 St: Mill Woods Road South - 23 Ave,53.44998974,-113.4193237,0.0955555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4482_1,,0.0754385965,4482,9.0
4483_1_B1,,D,MINCHAU,EAST SIDE/C 50 ST BTWN 34 & 38 AVE,53.46759607,-113.4181133,0.0533333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4483_1,,0.0421052632,4483,
4484_1_B1,,D,KAMEYOSEK,66 ST-28 AVE/67 ST-29 AVE,53.45991271,-113.4365959,0.1294444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4484_1,,0.1021929825,4484,5.0
4485_1_B1,,D,LEE RIDGE,E/S & C 66 ST: 34 AVE - 38 AVE,53.46980168,-113.4376774,0.1536111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4485_1,,0.1212719298,4485,8.0
4486_1_B1,,D,HILLVIEW,65-66 ST & 34 A AVE-34 B AVE,53.4675571,-113.4362539,0.0098611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4486_1,,0.0077850877,4486,5.0
4497_1_B1,,D,CHARLESWORTH,1A Ave SW: 63 St SW - 64 St SW,53.4319747,-113.4386005,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4497_1,,0.0016447368,4497,0.0
4500_1_B1,,D,TAMARACK,31 Ave: 15 - 17 St,53.47245777,-113.3668353,0.0256944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4500_1,,0.0202850877,4500,4.0
4523_1_B1,,D,SILVER BERRY,33 Ave North of Silver Berry Road,53.46398378,-113.3861565,0.0645833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4523_1,,0.0509868421,4523,3.0
4527_1_B1,,D,SUMMERSIDE,Beside 2116 - 69 Street SW,53.41378883,-113.4466585,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4527_1,,0.0020833333,4527,6.0
4531_1_B1,,D,CHARLESWORTH,66 St SW & 2 Ave SW,53.429125,-113.4404401,0.0390277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4531_1,,0.0308114035,4531,0.0
4532_1_B1,,D,WILD ROSE,3225 - 35 A Ave,53.46712332,-113.3923492,0.0201388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4532_1,,0.0158991228,4532,0.0
4533_1_B1,,D,TAMARACK,East Side & Center 17 St: Whitemud Drive - 34 Av,53.4764141,-113.3685041,0.0495833333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4533_1,,0.0391447368,4533,
4534_1_B1,,D,SILVER BERRY,2127 - 32 Ave,53.461967,-113.3731107,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4534_1,,0.0012061404,4534,5.0
4535_1_B1,,D,SILVER BERRY,BETWEEN 614 & 618 SILVER BERRY ROAD,53.461984,-113.3880859,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4535_1,,0.0013157895,4535,0.0
4536_1_B1,,D,SILVER BERRY,3244 - 28A AVE,53.46087204,-113.3901401,0.2705555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4536_1,,0.2135964912,4536,3.0
4538_1_B1,,D,GREENVIEW,38 AVE-58 ST,53.47530033,-113.427371,0.2083333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4538_1,,0.1644736842,4538,3.0
4540_1_B1,,D,SILVER BERRY,SILVER BERRY RD EAST OF 34 ST,53.46289366,-113.3914545,0.0805555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4540_1,,0.0635964912,4540,0.0
4543_1_B1,,D,CHARLESWORTH,ELLERSLIE ROAD-66 ST,53.42636695,-113.4405375,0.0568055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4543_1,,0.0448464912,4543,0.0
4544_1_B1,,D,SUMMERSIDE,19A ave east of 68A Street,53.41653559,-113.4474357,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4544_1,,0.0015350877,4544,5.0
4545_1_B1,,D,RICHFIELD,SOUTH SIDE MILLWOODS RD-87 ST-36 AVE,53.47373454,-113.4586951,0.0544444444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4545_1,,0.0429824561,4545,1.0
4554_1_B1,,D,ELLERSLIE,66 St Ellerslie to 2 AVE,53.42793174,-113.4427959,0.0180555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4554_1,,0.014254386,4554,9.0
4572_1_B1,,D,SATOO,KNOTTWOOD ROAD W-17 AVE,53.44613593,-113.4576249,0.0763888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4572_1,,0.0603070175,4572,5.0
4573_1_B1,,D,SUMMERSIDE,N & S 17 Ave SW east of 85 St SW,53.4176732,-113.462886,0.0256944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4573_1,,0.0202850877,4573,5.0
4574_1_B1,,D,SILVER BERRY,33B Ave: 17 St - 23 St,53.46510533,-113.3718019,0.0484722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4574_1,,0.0382675439,4574,3.0
4579_1_B1,,D,SUMMERSIDE,Savaryn Drive: 22 Ave SW- Summerside Link,53.41302714,-113.4665714,0.0256944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4579_1,,0.0202850877,4579,5.0
4581_1_B1,,D,SUMMERSIDE,Savaryn Drive & Summerside Link,53.41291999,-113.4775009,0.0420833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4581_1,,0.0332236842,4581,5.0
4584_1_B1,,D,SILVER BERRY,E/S 34 ST: RAVINE SOUTH TO 23 AVE,53.46076594,-113.393563,0.2288888889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4584_1,,0.1807017544,4584,8.0
4644_1_B1,,D,ELLERSLIE,E/S 91 St: Edwards Drive - Easton Road,53.4289211,-113.4718033,0.0515277778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4644_1,,0.0406798246,4644,2.0
4650_1_B1,,D,WEINLOS,N/S 23 AVE: 50ST - MILLWOODS RD E,53.45546733,-113.4144299,0.0375,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4650_1,,0.0296052632,4650,1.0
4673_1_B1,,D,CHARLESWORTH,"60 Street, North of 7th Ave",53.4268006,-113.4323974,0.0202777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4673_1,,0.0160087719,4673,5.0
4674_1_B1,,D,CHARLESWORTH,503 - 59 St SW (5805 - 3 AVE),53.42917856,-113.4315572,0.0395833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4674_1,,0.03125,4674,6.0
4675_1_B1,,D,SUMMERSIDE,Stanton Drive west of 69 St SW,53.42051191,-113.4482786,0.0094444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4675_1,,0.0074561404,4675,6.0
4682_1_B1,,D,SILVER BERRY,South of 32 Ave & East of Silver Berry Road,53.46152714,-113.3758157,0.0241666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4682_1,,0.0190789474,4682,3.0
4685_1_B1,,D,SUMMERSIDE,Sunset Blvd (70 St) - Ellerslie Rd,53.42394909,-113.4492492,0.0684722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4685_1,,0.0540570175,4685,6.0
4688_1_B1,,D,PYLYPOW INDUSTRIAL,51 Avenue: 47 Street,53.4880411,-113.4121271,0.1188888889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4688_1,,0.0938596491,4688,
4689_1_B1,,D,ELLERSLIE INDUSTRIAL,91 ST E/W Parsons Rd - 25 Avenue,53.41468495,-113.4813885,0.1334722222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4689_1,,0.105372807,4689,
4696_1_B1,,D,CHARLESWORTH,3 Ave SW/ 62 St SW: 4 Ave SW - 61 St SW,53.42930261,-113.4358491,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4696_1,,0.0020833333,4696,0.0
4708_1_B1,,D,WALKER,66 St SW & Ellerslie Road,53.42376245,-113.4408112,0.0569444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4708_1,,0.0449561404,4708,0.0
4709_1_B1,,D,CHARLESWORTH,55 St SW & 3 Ave SW (5607 3 AVE),53.42802726,-113.4296006,0.0366666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4709_1,,0.0289473684,4709,5.0
4723_1_B1,,D,SUMMERSIDE,Beside 2021 69A St SW,53.41585222,-113.4470071,0.0075,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4723_1,,0.0059210526,4723,5.0
4724_1_B1,,D,SUMMERSIDE,Beside 2117 - 69A St SW,53.41378521,-113.4473176,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4724_1,,0.0018640351,4724,5.0
4725_1_B1,,D,SUMMERSIDE,70 St SW & 16 Ave SW - 21 Ave SW,53.41780384,-113.451045,0.1258333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4725_1,,0.0993421053,4725,5.0
4730_1_B1,,D,SUMMERSIDE,Shaw Way: 66 Street SW - 70 Street SW,53.4144707,-113.4446813,0.0241666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4730_1,,0.0190789474,4730,6.0
4767_1_B1,,D,PYLYPOW INDUSTRIAL,"47 - 50 St, between 52 & 55 Ave",53.49034044,-113.4155408,0.0986111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4767_1,,0.0778508772,4767,5.0
4841_1_B1,,D,SUMMERSIDE,10 Ave SW & 76 St SW,53.4242913,-113.4526007,0.0013888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4841_1,,0.0010964912,4841,6.0
4861_1_B1,,D,SUMMERSIDE,21 A Ave SW & 69 St SW,53.4133837,-113.4469886,0.0013888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4861_1,,0.0010964912,4861,5.0
5321_1_B1,,D,Summerside,Orchards Gate SW & Orchards Dr SW,53.40736169,-113.4741846,0.0230555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5321_1,,0.0182017544,5321,6.0
5322_1_B1,,D,THE ORCHARDS AT ELLERSLIE,25 Ave SW: 90 St - 91 St,53.41026169,-113.4784126,0.0706944444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,5322_1,,0.0558114035,5322,
5323_1_B1,,D,SUMMERSIDE,25 Ave SW & Orchards Gate,53.40983397,-113.4709706,0.0159722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5323_1,,0.0126096491,5323,4.0
5341_1_B1,,D,TAMARACK,Tamarack Way NW: 17 St - Maple Road,53.47848138,-113.36515,0.0294444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5341_1,,0.023245614,5341,4.0
5565_1_B1,,D,WILD ROSE,34 ave 21 st NW,53.46643817,-113.3751525,0.0219444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5565_1,,0.0173245614,5565,3.0
5585_1_B1,,D,CHARLESWORTH,"Between 60 St & 61 St, just north of 7 Ave SW (From #631 to #624 60 Street)",53.42680219,-113.4341983,0.0068055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5585_1,,0.005372807,5585,5.0
5587_1_B1,,D,CHARLESWORTH,58 St & 8 Ave SW TO ELLERSLIE RD,53.42534985,-113.4308597,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5587_1,,0.0016447368,5587,5.0
5588_1_B1,,D,CHARLESWORTH,"5 Ave SW, west of 62 St",53.42823317,-113.4378371,0.0158333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5588_1,,0.0125,5588,0.0
5589_1_B1,,D,CHARLESWORTH,"5 Ave SW, west of 62 St",53.42871834,-113.43452,0.03875,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5589_1,,0.0305921053,5589,0.0
5605_1_B1,,D,SILVER BERRY,33A Ave & 23 St,53.46481986,-113.3749259,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5605_1,,0.0014254386,5605,5.0
5606_1_B1,,D,CHARLESWORTH,62 St: 6 Ave SW - 7 Ave SW,53.42705076,-113.436414,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5606_1,,0.0020833333,5606,0.0
5628_1_B1,,D,WALKER,Between 1007 & 1015 - 59 Street,53.42419737,-113.4307201,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5628_1,,0.0021929825,5628,4.0
5645_1_B1,,D,WALKER,Between Watt Blvd SW and 10 Ave SW,53.42439273,-113.4358805,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5645_1,,0.0012061404,5645,5.0
5646_1_B1,,D,WALKER,Between 6420 &1606 - 65 Street,53.42029789,-113.4420533,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5646_1,,0.0030701754,5646,4.0
5647_1_B1,,D,WALKER,"61 St - 66 St, south of 18 Ave SW",53.417604002,-113.439359851,0.0345833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5647_1,,0.0273026316,5647,6.0
5665_1_B1,,D,WALKER,Between 5939 & 1311 - 60 Street,53.42176383,-113.432761,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5665_1,,0.001754386,5665,4.0
5685_1_B1,,D,WALKER,South Side Welsh Dr : 66 Street to 63 Street,53.42045947,-113.4406084,0.0155555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5685_1,,0.0122807018,5685,0.0
5705_1_B1,,D,WALKER,Watt Blvd SW: Watt Promenade - Welsh Dr,53.42043288,-113.4345884,0.0081944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5705_1,,0.0064692982,5705,4.0
5725_1_B1,,D,SILVER BERRY,N-side 23 Ave NW: 17 St - 34 St,53.45410051,-113.3852782,0.0840277778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,5725_1,,0.0663377193,5725,
5825_1_B1,,D,SUMMERSIDE,Summerside Grande Blvd SW: 77 St - 80 St,53.417601804,-113.45842712,0.0106944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5825_1,,0.0084429825,5825,5.0
5845_1_B1,,D,WALKER,66 St: 21 Ave SW to Ellerslie Rd,53.417599851,-113.442478953,0.0343055556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,5845_1,,0.0270833333,5845,
6186_1_B1,,D,SUMMERSIDE,Beside 6931 - 14 Ave SW,53.4206945,-113.4483114,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6186_1,,0.0014254386,6186,6.0
6237_1_B1,,D,SILVER BERRY,W-side 32 St: 25 Ave NW - Silver Berry Rd NW,53.45623448,-113.3863172,0.0043055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6237_1,,0.0033991228,6237,5.0
6246_1_B1,,D,SUMMERSIDE,"80 St, south of 18 Ave SW",53.41550875,-113.4595765,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6246_1,,0.001754386,6246,5.0
6250_1_B1,,D,SUMMERSIDE,90 St & 23 Ave SW,53.41169516,-113.4724155,0.0251388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6250_1,,0.0198464912,6250,5.0
6286_1_B1,,D,LAUREL,"East of 28 St, near 20 Ave NW",53.450518786,-113.381810411,0.1073611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6286_1,,0.0847587719,6286,6.0
6331_1_B1,,D,CHARLESWORTH,3 Ave SW: 54 St - 60 St,53.43017149,-113.4296246,0.0201388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6331_1,,0.0158991228,6331,5.0
6332_1_B1,,D,Charlesworth,1A Ave SW connecting 53 St to 54 St SW,53.43162314,-113.4244492,0.0029166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6332_1,,0.0023026316,6332,4.0
6333_1_B1,,D,CHARLESWORTH,55 St & 1A Ave,53.43198103,-113.4273697,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6333_1,,0.0016447368,6333,5.0
6390_1_B1,,D,LAUREL,33B St & 19 Ave NW,53.449379997,-113.392729,0.0034722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6390_1,,0.0027412281,6390,6.0
6391_1_B1,,D,LAUREL,33 St & 20 Ave NW,53.45016563,-113.3893259,0.0031944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6391_1,,0.0025219298,6391,6.0
6392_1_B1,,D,LAUREL,33A St & 21A Ave NW,53.45225746,-113.3913859,0.0009722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6392_1,,0.0007675439,6392,6.0
6410_1_B1,,D,LAUREL,32 St & 19 Ave NW,53.44948785,-113.3867636,0.0036111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6410_1,,0.0028508772,6410,6.0
6430_1_B1,,D,LAUREL,16A Ave: 32 St - 34St,53.4437034,-113.392917,0.0136111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6430_1,,0.010745614,6430,5.0
6431_1_B1,,D,LAUREL,Beside 1752 - 33B Street NW,53.44585948,-113.3931296,0.0009722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6431_1,,0.0007675439,6431,6.0
6432_1_B1,,D,LAUREL,Beside 1743 - 33B Street NW,53.4458578,-113.3923863,0.0009722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6432_1,,0.0007675439,6432,6.0
6434_1_B1,,D,WILD ROSE,Wildwood Way - Wildwood Cres,53.46620366,-113.3715056,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6434_1,,0.0015350877,6434,3.0
6594_0_1_B1,,D,CHARLESWORTH,50 St & Ellerslie Road,53.42882102,-113.4111716,0.2937764005,15d 06:00:00,15d 14:45:00,1,neighbourhood,1,B1,6594_1,,0.2319287372,6594,4.0
6594_1_1_B1,,D,CHARLESWORTH,50 St & Ellerslie Road,53.42882102,-113.4111716,0.2937764005,15d 06:00:00,15d 14:45:00,1,neighbourhood,1,B1,6594_1,,0.2319287372,6594,4.0
6827_1_B1,,D,SUMMERSIDE,Savaryn Drive and 22 Avenue SW,53.41464618,-113.4624041,0.1666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6827_1,,0.1315789474,6827,4.0
6848_1_B1,,D,SUMMERSIDE,70 Street SW and 18 Avenue SW,53.41783449,-113.4492125,0.1270833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6848_1,,0.1003289474,6848,5.0
7107_1_B1,,D,SILVER BERRY,Silver Berry Rd & 30 St - Boulevard,53.45701851,-113.3842913,0.0052777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7107_1,,0.0041666667,7107,5.0
7127_1_B1,,D,LAUREL,32 St & 17A Ave NW,53.4452297,-113.3881772,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7127_1,,0.0013157895,7127,6.0
7128_1_B1,,D,SUMMERSIDE,90A St & 23 Ave SW,53.41184098,-113.4763135,0.00125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7128_1,,0.0009868421,7128,6.0
7129_1_B1,,D,LAUREL,33B St & 18A Ave NW,53.44797795,-113.3930811,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7129_1,,0.0018640351,7129,6.0
7130_1_B1,,D,LAUREL,18 Ave NW: 33 St - 34 St,53.44777249,-113.3920759,0.0094444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7130_1,,0.0074561404,7130,0.0
