Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type,priority,Level,raw-id,day
487_1_B1,1808 Haswell Way,,13.0d 14:45:00,,53.45113302,-113.5995119,Haddow,1,neighbourhood,0.331,13.0d 06:00:00,D,1,B1,487_1,13.0
536_1_B1,9 Ave. - 110 St to 107 St.,,19.0d 14:45:00,,53.42521698,-113.5090275,Richford,1,neighbourhood,0.25,19.0d 06:00:00,D,1,B1,536_1,19.0
559_1_B1,43 AVE-147A ST,,11.0d 14:45:00,,53.47916891,-113.5760812,Ramsey Heights,1,neighbourhood,0.1955,11.0d 06:00:00,D,1,B1,559_1,11.0
649_1_B1,111 ST: WHITEMUD DRIVE to 51 AVE,,19.0d 14:45:00,,53.48532079,-113.5176727,Empire Park,1,neighbourhood,0.5705,19.0d 06:00:00,D,1,B1,649_1,19.0
665_1_B1,E/S GATEWAY BLVD: 19 AVE - 15 AVE,,12.0d 14:45:00,,53.444490589,-113.492194656,South Edmonton Common,1,roadway,0.305,12.0d 06:00:00,D,1,B1,665_1,12.0
691_1_B1,89 AVE-118 ST,,14.0d 14:45:00,,53.52514221,-113.5359495,Windsor Park,1,neighbourhood,0.4335,14.0d 06:00:00,D,1,B1,691_1,14.0
761_1_B1,Rabbit Hill Road - #7005 South Terwilleger Drive,,13.0d 14:45:00,,53.43804279,-113.5716399,Terwilleger South,1,neighbourhood,0.468,13.0d 06:00:00,D,1,B1,761_1,13.0
814_1_B1,43 AVE:111 - 122 ST,,17.0d 14:45:00,,53.47994354,-113.5290232,Royal Gardens,1,neighbourhood,1.1675,17.0d 06:00:00,D,1,B1,814_1,17.0
909_1_B1,203 Carmichael CL-#1160 to #1074 Carter Crest Rd.,,14.0d 14:45:00,,53.46483969,-113.5767544,Carter Crest,1,neighbourhood,0.272,14.0d 06:00:00,D,1,B1,909_1,14.0
950_1_B1,OGILVIE BLVD-OMAND DRIVE,,14.0d 14:45:00,,53.46343815,-113.5630866,Ogilvie Ridge,1,neighbourhood,0.6925,14.0d 06:00:00,D,1,B1,950_1,14.0
982_1_B1,Rabbit Hill road to behind #229 Ockenden Placee,,14.0d 14:45:00,,53.46164111,-113.566618,Ogilvie Ridge,1,neighbourhood,0.4305,14.0d 06:00:00,D,1,B1,982_1,14.0
1003_1_B1,1503 HASWELL CLOSE,,17.0d 14:45:00,,53.45033688,-113.5981467,Haddow,1,neighbourhood,0.294,17.0d 06:00:00,D,1,B1,1003_1,17.0
1016_1_B1,South side - CPR TRACKS - 111 ST,,16.0d 14:45:00,,53.481138124,-113.507437249,Rideau Park,1,roadway,1.1595,16.0d 06:00:00,D,1,B1,1016_1,16.0
1042_1_B1,from #484 MacEwan Road to #2733 Miles Place,,20.0d 14:45:00,,53.42625235,-113.5373578,MacEwan,1,neighbourhood,0.615,20.0d 06:00:00,D,1,B1,1042_1,20.0
1095_1_B1,South side - CPR TRACKS - Gateway Blvd South,,16.0d 14:45:00,,53.480068929,-113.494374941,Calgary Trail North,1,roadway,0.1735,16.0d 06:00:00,D,1,B1,1095_1,16.0
1149_1_B1,Calgry Trail South - 34 Ave. to 42 Ave.,,12.0d 14:45:00,,53.4715742,-113.4956654,Duggan,1,neighbourhood,1.591,12.0d 06:00:00,D,1,B1,1149_1,12.0
1150_1_B1,41A AVE - 123 ST,,20d 14:45:00,,53.48048827,-113.5481724,Aspen Gardens,1,neighbourhood,0.7975,10d 06:00:00,D,10,B1,1150_1,
1183_1_B1,WESTBROOK DRIVE-124 ST,,13.0d 14:45:00,,53.462898,-113.5440734,Westbrook Estate,1,neighbourhood,0.38,13.0d 06:00:00,D,1,B1,1183_1,13.0
1494_1_B1,28-29 AVE-125-126 ST,,10.0d 14:45:00,,53.45891079,-113.5467675,Blue Quill Estates,1,neighbourhood,0.688,10.0d 06:00:00,D,1,B1,1494_1,10.0
1547_1_B1,3803-105 ST,,12.0d 14:45:00,,53.47341421,-113.5000821,Duggan,1,neighbourhood,0.95,12.0d 06:00:00,D,1,B1,1547_1,12.0
1555_1_B1,1084 Tory Road - #217 Tory Crescent to Rabbit Hill Rd..,,19.0d 14:45:00,,53.45237812,-113.5670903,Terwilleger TOWNE,1,neighbourhood,0.696,19.0d 06:00:00,D,1,B1,1555_1,19.0
1575_1_B1,BURTON ROAD-BUTTERWORTH CLOSE,,14.0d 14:45:00,,53.47870978,-113.5631236,Bulyea Heights,1,neighbourhood,1.08,14.0d 06:00:00,D,1,B1,1575_1,14.0
1663_1_B1,SADDLEBACK RD. 111 - 119 ST,,19.0d 14:45:00,,53.46118388,-113.5182582,Sweet Grass,1,neighbourhood,3.25215,19.0d 06:00:00,D,1,B1,1663_1,19.0
1691_1_B1,56 AVE-141-145 ST,,11.0d 14:45:00,,53.49349408,-113.5673686,Brookside,1,neighbourhood,0.395,11.0d 06:00:00,D,1,B1,1691_1,11.0
1711_1_B1,Windermere Dr. Windermere Blv. - 67 Windermere Dr walkway & from 67 Windemere Drive to 403 - 181 St,,18.0d 14:45:00,,53.43508963,-113.6325826,Windermere South,1,neighbourhood,0.3765,18.0d 06:00:00,D,1,B1,1711_1,18.0
1757_1_B1,403 REEVES CRESENT-RIVERBEND ROAD,,14.0d 14:45:00,,53.47366247,-113.5892026,Rhatigan Ridge,1,neighbourhood,0.479,14.0d 06:00:00,D,1,B1,1757_1,14.0
1788_1_B1,144 ST-53-60 AVE,,11.0d 14:45:00,,53.49467404,-113.5709562,Brookside,1,neighbourhood,0.743,11.0d 06:00:00,D,1,B1,1788_1,11.0
1805_1_B1,Terwilleger Drive: Rabbit Hill Road to 40 Ave.,,15.0d 14:45:00,,53.47225564,-113.5782594,Bulyea Heights,1,roadway,1.0765,15.0d 06:00:00,D,1,B1,1805_1,15.0
1816_1_B1,147 ST-45-51 AVE,,11.0d 14:45:00,,53.48626437,-113.5731096,Ramsey Heights,1,neighbourhood,0.2815,11.0d 06:00:00,D,1,B1,1816_1,11.0
1831_1_B1,125 ST-62 AVE,,19.0d 14:45:00,,53.50102494,-113.5538245,Grandview Heights,1,neighbourhood,0.438,19.0d 06:00:00,D,1,B1,1831_1,19.0
1858_1_B1,58 AVE-WHITEMUD DRIVE-BRANDER DRIVE,,10.0d 14:45:00,,53.49595387,-113.5786278,Brander Gardens,1,neighbourhood,0.3075,10.0d 06:00:00,D,1,B1,1858_1,10.0
1871_1_B1,BULYEA ROAD-#900 BURLEY DRIVE,,14.0d 14:45:00,,53.47207201,-113.5684263,Bulyea Heights,1,neighbourhood,0.267,14.0d 06:00:00,D,1,B1,1871_1,14.0
1904_1_B1,West side 111 ST: 40 AVE - WHITEMUD DRIVE,,15.0d 14:45:00,,53.476950065,-113.516986961,Royal Gardens,1,roadway,0.1965,15.0d 06:00:00,D,1,B1,1904_1,15.0
1909_1_B1,Rabbit Hill rd. - MacTaggart Drive/Rabbit Hill Rd: 23 AVE - TERWILLEGAR BLVD,,20.0d 14:45:00,,53.4473819,-113.5655477,MacTaggert/McGrath,1,neighbourhood,0.412,20.0d 06:00:00,D,1,B1,1909_1,20.0
1917_1_B1,HEATH ROAD & RIVERBEND ROAD,,14.0d 14:45:00,,53.46096072,-113.5969005,Haddow,1,neighbourhood,0.5945,14.0d 06:00:00,D,1,B1,1917_1,14.0
1919_1_B1,122 st - Cambell Bridge,,19.0d 14:45:00,,53.50413648,-113.5460037,River Valley Whitemud,1,neighbourhood,0.95,19.0d 06:00:00,D,1,B1,1919_1,19.0
1951_1_B1,(#1510)119 St & Twin Brooks Close,,10.0d 14:45:00,,53.44964893,-113.5379768,Twin Brooks,1,neighbourhood,1.1955,10.0d 06:00:00,D,1,B1,1951_1,10.0
1956_1_B1,29 Avenue - 119 St. to 126 Street,,14.0d 14:45:00,,53.46157156,-113.5422988,Blue Quill Estates,1,neighbourhood,0.8,14.0d 06:00:00,D,1,B1,1956_1,14.0
1990_1_B1,119 ST-WESTBROOK DRIVE-23AVE,,12.0d 14:45:00,,53.46759644,-113.5038615,Blue Quill,1,roadway,0.6205,12.0d 06:00:00,D,1,B1,1990_1,12.0
1995_1_B1,358 HEATH ROAD - DRY POND,,14.0d 14:45:00,,53.4573543,-113.5977432,Haddow,1,neighbourhood,0.3765,14.0d 06:00:00,D,1,B1,1995_1,14.0
1997_1_B1,N/Center/S side 34 Ave.: 111St to Calgary Trail,,16.0d 14:45:00,,53.46689691,-113.5068298,Steinhauer/Duggan,1,roadway,0.61535,16.0d 06:00:00,D,1,B1,1997_1,16.0
2009_1_B1,15515-58 AVE,,17.0d 14:45:00,,53.49623875,-113.5877917,Brander Gardens,1,neighbourhood,0.1915,17.0d 06:00:00,D,1,B1,2009_1,17.0
2032_1_B1,Ellerslie Road East of 111 St,,20.0d 14:45:00,,53.42439209,-113.5110578,Blackmud Creek,1,neighbourhood,0.4615,20.0d 06:00:00,D,1,B1,2032_1,20.0
2074_1_B1,14141 - Fox Drive,,13.0d 14:45:00,,53.50080356,-113.5631143,River Valley Whitemud,1,neighbourhood,1.644,13.0d 06:00:00,D,1,B1,2074_1,13.0
2087_1_B1,Calgary Trail W/S: 31 Ave - 34 Ave,,16.0d 14:45:00,,53.465813671,-113.496226484,CALGARY TRAIL SOUTH,1,roadway,1.2755,16.0d 06:00:00,D,1,B1,2087_1,16.0
2106_1_B1,Gateway Boulevard to 102 St - 19 Ave.to 12 Ave,,20.0d 14:45:00,,53.46126963,-113.4918437,South Edmonton Common,1,roadway,0.375,20.0d 06:00:00,D,1,B1,2106_1,20.0
2163_1_B1,9 Ave. - 110 St to 107 St.,,19.0d 14:45:00,,53.4249641,-113.5076322,Richford,1,neighbourhood,0.25,19.0d 06:00:00,D,1,B1,2163_1,19.0
2170_1_B1,Rutherford Rd & 16ave SW,,17.0d 14:45:00,,53.41853583,-113.5296777,Rutherford,1,neighbourhood,0.348,17.0d 06:00:00,D,1,B1,2170_1,17.0
2183_1_B1,51 AVE ALLERD WAY - 110 ST,,19.0d 14:45:00,,53.48935209,-113.4990454,Pleasantview,1,neighbourhood,0.5045,19.0d 06:00:00,D,1,B1,2183_1,19.0
2184_1_B1,23 AVE-111-119 ST,,16.0d 14:45:00,,53.4541648,-113.5252887,Blue Quill,1,roadway,1.5,16.0d 06:00:00,D,1,B1,2184_1,16.0
2247_1_B1,9B AVE/116-119 ST,,17.0d 14:45:00,,53.43956223,-113.5365761,Twin Brooks,1,neighbourhood,0.1725,17.0d 06:00:00,D,1,B1,2247_1,17.0
2251_1_B1,"RIVERBEND ROAD-WEST TO RAVINE, West end of pipeline to Anthony Henday Bridge",,14.0d 14:45:00,,53.46169964,-113.6004013,Henderson,1,neighbourhood,1.3775,14.0d 06:00:00,D,1,B1,2251_1,14.0
2256_1_B1,Terwilleger Drive - BULYEA RD - 558 BUCHANAN RD,,15.0d 14:45:00,,53.4675247,-113.5769858,Bulyea Heights,1,roadway,0.279,15.0d 06:00:00,D,1,B1,2256_1,15.0
2324_1_B1,OGILVIE BOULEVARD-OSLAND DRIVE,,10.0d 14:45:00,,53.46295301,-113.5607303,Ogilvie Ridge,1,neighbourhood,1.175,10.0d 06:00:00,D,1,B1,2324_1,10.0
2346_1_B1,10935 - 6 AVE SW & 8 Ave. - 108 St. SW,,19.0d 14:45:00,,53.42646119,-113.5086368,Richford,1,neighbourhood,0.344,19.0d 06:00:00,D,1,B1,2346_1,19.0
2361_1_B1,Whitemud Drive - Fox Drive,,20.0d 14:45:00,,53.50331082,-113.5661867,River Valley Whitemud,1,neighbourhood,2.4452,20.0d 06:00:00,D,1,B1,2361_1,20.0
2370_1_B1,119 St: Twin Brooks Way - 9B Ave,,17.0d 14:45:00,,53.44282737,-113.5407779,Twin Brooks,1,neighbourhood,1.0,17.0d 06:00:00,D,1,B1,2370_1,17.0
2408_1_B1,"111 ST-23 Ave. to Saddleback Road (29A Ave.), Saddlebak Rd.",,15.0d 14:45:00,,53.45719948,-113.5169395,Blue Quill/Ermineskin,1,roadway,1.0775,15.0d 06:00:00,D,1,B1,2408_1,15.0
2414_1_B1,HENDERSON ST-E OF HEPBURN AVE,,17.0d 14:45:00,,53.4681872,-113.59682,Henderson,1,neighbourhood,2.0605,17.0d 06:00:00,D,1,B1,2414_1,17.0
2502_1_B1,39A AVE - ASPEN DRIVE WEST,,13.0d 14:45:00,,53.47479387,-113.5516172,Aspen Gardens,1,neighbourhood,0.22,13.0d 06:00:00,D,1,B1,2502_1,13.0
2531_1_B1,1650 Melrose Place,,20.0d 14:45:00,,53.4319483,-113.5318355,MacEwan,1,neighbourhood,0.4,20.0d 06:00:00,D,1,B1,2531_1,20.0
2537_1_B1,47 AVE-52B AVE,,13.0d 14:45:00,,53.48655979,-113.5521502,Lansdowne,1,neighbourhood,0.639,13.0d 06:00:00,D,1,B1,2537_1,13.0
2559_1_B1,111 ST: 40 AVE to WHITEMUD DRIVE,,16.0d 14:45:00,,53.47994832,-113.5154949,Rideau Park,1,roadway,1.5335,16.0d 06:00:00,D,1,B1,2559_1,16.0
2567_1_B1,45 Ave. to 40 Ave. East of 147 St.,,15.0d 14:45:00,,53.48066572,-113.5729237,Ramsey Heights,1,roadway,1.075,15.0d 06:00:00,D,1,B1,2567_1,15.0
2572_1_B1,ADJACENT/BEHIND #729 BLACKWOOD CR.,,19.0d 14:45:00,,53.42905014,-113.5005662,Blackburne,1,neighbourhood,0.5,19.0d 06:00:00,D,1,B1,2572_1,19.0
2604_1_B1,High Level Bridge to Pumping Station,,18.0d 14:45:00,,53.52840712,-113.5161759,RiverValley Walterdale,1,neighbourhood,0.296,18.0d 06:00:00,D,1,B1,2604_1,18.0
2604_1_B1,High Level Bridge to Pumping Station,,11.0d 14:45:00,,53.52840712,-113.5161759,RiverValley Walterdale,1,neighbourhood,0.296,11.0d 06:00:00,D,1,B1,2604_1,11.0
2635_1_B1,Windermere Blvd & Watson Landing,,13.0d 14:45:00,,53.43809452,-113.626929,Windermere,1,neighbourhood,0.7385,13.0d 06:00:00,D,1,B1,2635_1,13.0
2663_1_B1,156 St. to Riverbend Road,,11.0d 14:45:00,,53.46168881,-113.5921063,Falconer Heights,1,neighbourhood,0.5,11.0d 06:00:00,D,1,B1,2663_1,11.0
2779_1_B1,34 AVE 111 - 119 ST,,16.0d 14:45:00,,53.46700039,-113.5282546,Greenfield,1,roadway,1.0368,16.0d 06:00:00,D,1,B1,2779_1,16.0
2783_1_B1,1331& 1333 RUTHERFORD ROAD,,20.0d 14:45:00,,53.42004531,-113.5343542,Rutherford,1,neighbourhood,1.4,20.0d 06:00:00,D,1,B1,2783_1,20.0
2826_1_B1,1697 Toane WYND,,18.0d 14:45:00,,53.44666423,-113.5880112,Terwilleger TOWNE,1,neighbourhood,0.5,18.0d 06:00:00,D,1,B1,2826_1,18.0
2827_1_B1,Hayworth Crescent to Hudson Boulevard/Rabbit Hill Road - Trans Alta R.O.W. to Hodgson Blv.,,17.0d 14:45:00,,53.4606655,-113.5639836,Hodgson,1,neighbourhood,0.2725,17.0d 06:00:00,D,1,B1,2827_1,17.0
2835_1_B1,Ellerslie Rd (9 Ave. SW) N. & Center - SCHOOL to 111 Street,,18.0d 14:45:00,,53.42502398,-113.5198188,MacEwan,1,neighbourhood,0.2,18.0d 06:00:00,D,1,B1,2835_1,18.0
2875_1_B1,504 HODGSON ROAD & HODGSON BOULEVARD,,17.0d 14:45:00,,53.46002767,-113.557942,Hodgson,1,neighbourhood,0.2585,17.0d 06:00:00,D,1,B1,2875_1,17.0
2997_1_B1,55 AVE-143 ST,,11.0d 14:45:00,,53.49160219,-113.5693168,Brookside,1,neighbourhood,1.577,11.0d 06:00:00,D,1,B1,2997_1,11.0
2998_1_B1,5803-148 ST,,10.0d 14:45:00,,53.49441798,-113.5738646,Brander Gardens,1,neighbourhood,0.298,10.0d 06:00:00,D,1,B1,2998_1,10.0
3003_1_B1,45 AVE-132 ST,,20d 14:45:00,,53.48413627,-113.558145,Whitemud Creek Ravine North,1,neighbourhood,0.5835,10d 06:00:00,D,10,B1,3003_1,
3077_1_B1,7085 South Terwilleger Drive,,17.0d 14:45:00,,53.44033541,-113.5719223,Terwilleger South,1,neighbourhood,0.74,17.0d 06:00:00,D,1,B1,3077_1,17.0
3249_1_B1,W/S & C 111 ST: 23 AVE - BRIDGE (RAVINE),,16.0d 14:45:00,,53.447934039,-113.516023976,BLACKMUD CREEK RAVINE,1,roadway,0.5455,16.0d 06:00:00,D,1,B1,3249_1,16.0
3339_1_B1,111 ST - 40 AVE - 34AVE,,16.0d 14:45:00,,53.469738257,-113.517056628,GREENFIELD,1,roadway,0.1715,16.0d 06:00:00,D,1,B1,3339_1,16.0
3350_1_B1,111 ST: BRIDGE (RAVINE) - South to 9 AVE & bus stop,,16.0d 14:45:00,,53.44303232,-113.5176947,Twin Brooks,1,roadway,0.7785,16.0d 06:00:00,D,1,B1,3350_1,16.0
3371_1_B1,111 ST - 34 AVE - 29A AVE/Saddleback RD,,16.0d 14:45:00,,53.464060026,-113.517121623,Sweet Grass,1,roadway,1.048,16.0d 06:00:00,D,1,B1,3371_1,16.0
3378_1_B1,2007 - Leger Road,,17.0d 14:45:00,,53.45546943,-113.5804006,Leger,1,neighbourhood,0.7615,17.0d 06:00:00,D,1,B1,3378_1,17.0
3444_1_B1,Tory Rd. - Tory Gate to Behind #2431 Tegler Green,,19.0d 14:45:00,,53.45057907,-113.5716099,Terwilleger TOWNE,1,neighbourhood,1.15,19.0d 06:00:00,D,1,B1,3444_1,19.0
3499_1_B1,53 AVE-RIVERBEND ROAD,,20d 14:45:00,,53.49231021,-113.5754612,Brander Gardens,1,neighbourhood,3.7255,10d 06:00:00,D,10,B1,3499_1,
3514_1_B1,across from #509 - to #455 Heffeerman Dr.,,17.0d 14:45:00,,53.47368916,-113.601687,Henderson,1,neighbourhood,0.167,17.0d 06:00:00,D,1,B1,3514_1,17.0
3527_1_B1,23 AVE-104-111 ST,,12.0d 14:45:00,,53.45432673,-113.5031819,Ermineskin,1,roadway,1.616,12.0d 06:00:00,D,1,B1,3527_1,12.0
3540_1_B1,RHATIGAN ROAD EAST-RIVERBEND ROAD,,11.0d 14:45:00,,53.47417407,-113.5851729,Rhatigan Ridge,1,neighbourhood,3.5155,11.0d 06:00:00,D,1,B1,3540_1,11.0
3544_1_B1,1765 Tomlinson Common,,18.0d 14:45:00,,53.44893029,-113.5850845,Terwilleger TOWNE,1,neighbourhood,1.5355,18.0d 06:00:00,D,1,B1,3544_1,18.0
3552_1_B1,Todd Landing to Talor Close,,12.0d 14:45:00,,53.44867113,-113.5741307,Terwilleger TOWNE,1,neighbourhood,5.7665,12.0d 06:00:00,D,1,B1,3552_1,12.0
3552_1_B1,Todd Landing to Talor Close,,19.0d 14:45:00,,53.44867113,-113.5741307,Terwilleger TOWNE,1,neighbourhood,5.7665,19.0d 06:00:00,D,1,B1,3552_1,19.0
3579_1_B1,Rabbit Hill Rd - Mullen Rd,,17.0d 14:45:00,,53.43852136,-113.5689186,Magrath,1,neighbourhood,1.3565,17.0d 06:00:00,D,1,B1,3579_1,17.0
3685_1_B1,Ellerslie Road & Gateway Boulevard,,15.0d 14:45:00,,53.40804985,-113.5015587,Ellerslie Industrial,1,roadway,0.622,15.0d 06:00:00,D,1,B1,3685_1,15.0
3754_1_B1,TRANS ALTA R.O.W. to #907 Hollingsworth Bend,,17.0d 14:45:00,,53.45718006,-113.5531177,Hodgson,1,neighbourhood,0.6535,17.0d 06:00:00,D,1,B1,3754_1,17.0
3770_1_B1,503 HODGSON ROAD & HODGSON BOULEVARD,,17.0d 14:45:00,,53.45832421,-113.5585573,Hodgson,1,neighbourhood,1.728,17.0d 06:00:00,D,1,B1,3770_1,17.0
3802_1_B1,150 ST-51-58 AVE,,14.0d 14:45:00,,53.49270487,-113.5802592,Brander Gardens,1,neighbourhood,0.25,14.0d 06:00:00,D,1,B1,3802_1,14.0
3834_1_B1,North side CPR TRACKS - 106 ST,,16.0d 14:45:00,,53.480840188,-113.497345967,Empire Park,1,roadway,0.2525,16.0d 06:00:00,D,1,B1,3834_1,16.0
3850_1_B1,BTWN 4237 & 4233 TERWILLEGER VISTA,,18.0d 14:45:00,,53.44785208,-113.5826431,Terwilleger TOWNE,1,neighbourhood,0.5915,18.0d 06:00:00,D,1,B1,3850_1,18.0
3857_1_B1,745 Leger Way/765 Leger WAY/Leger Rd - 23 Ave to Leger Way,,14.0d 14:45:00,,53.45868831,-113.5819213,Leger,1,neighbourhood,3.6595,14.0d 06:00:00,D,1,B1,3857_1,14.0
3864_1_B1,(Bearspaw Drive West)11-15 AVE & 109-110A ST,,17.0d 14:45:00,,53.44307737,-113.5081567,Bearspaw,1,neighbourhood,2.17,17.0d 06:00:00,D,1,B1,3864_1,17.0
3884_1_B1,TERWILLEGAR DR - TRANSALTA RIGHT OF WAY,,15.0d 14:45:00,,53.466594288,-113.57476875,Leger,1,roadway,0.2375,15.0d 06:00:00,D,1,B1,3884_1,15.0
3942_1_B1,BULYEA ROAD - TRANSALTA RIGHT OF WAY,,15.0d 14:45:00,,53.46441683,-113.5707061,Ogilvie Ridge,1,roadway,0.821,15.0d 06:00:00,D,1,B1,3942_1,15.0
3973_1_B1,behind #1246 McAllister Way to MacEwan Road,,20.0d 14:45:00,,53.42951061,-113.5308588,MacEwan,1,neighbourhood,1.4255,20.0d 06:00:00,D,1,B1,3973_1,20.0
4069_1_B1,Various,,20.0d 14:45:00,,53.42876143,-113.534152,MacEwan,1,neighbourhood,2.217,20.0d 06:00:00,D,1,B1,4069_1,20.0
4116_1_B1,Behind #1544 Blackmore Way Sw,,20.0d 14:45:00,,53.41808665,-113.5030939,Blackmud Creek,1,neighbourhood,0.3695,20.0d 06:00:00,D,1,B1,4116_1,20.0
4149_1_B1,James Mowat Tr - Rutherford Road,,20.0d 14:45:00,,53.42102786,-113.516886,Rutherford,1,neighbourhood,0.75,20.0d 06:00:00,D,1,B1,4149_1,20.0
4151_1_B1,"11 AVE-108 ST, Bearspaw Drive East to Pipeline R.O.W.",,18.0d 14:45:00,,53.44370508,-113.5042992,Bearspaw,1,neighbourhood,0.379,18.0d 06:00:00,D,1,B1,4151_1,18.0
4203_1_B1,from 351 Magrath Blv. To 3816 MacNeil Heath,,18.0d 14:45:00,,53.44646359,-113.5586639,MacTaggert,1,neighbourhood,0.412,18.0d 06:00:00,D,1,B1,4203_1,18.0
4254_1_B1,23 AVE-111-119 ST,,16.0d 14:45:00,,53.45382971,-113.524939,Skyrattler,1,roadway,0.5,16.0d 06:00:00,D,1,B1,4254_1,16.0
4304_1_B1,41 AVE-ASPEN DRIVE WEST,,13.0d 14:45:00,,53.47717103,-113.552654,Aspen Gardens,1,neighbourhood,0.34,13.0d 06:00:00,D,1,B1,4304_1,13.0
4330_1_B1,Ambleside Drive - Armitage Cescent,,17.0d 14:45:00,,53.43232913,-113.6038227,Ambleside,1,neighbourhood,0.9705,17.0d 06:00:00,D,1,B1,4330_1,17.0
4357_1_B1,Rabbit Hill Road - Terwillegar Drive,,14.0d 14:45:00,,53.46160218,-113.5773678,Carter Crest,1,neighbourhood,0.73,14.0d 06:00:00,D,1,B1,4357_1,14.0
4380_1_B1,Blackmud Creek Dr.:111 St - 975 Blackmud Creek Cr.,,17.0d 14:45:00,,53.4195739,-113.5143997,Blackmud Creek,1,neighbourhood,3.1105,17.0d 06:00:00,D,1,B1,4380_1,17.0
4395_1_B1,James Mowat Trail (111 St.) to Rutherford Road -Blackmud Creek Drive to 21 Ave. SW,,17.0d 14:45:00,,53.41799558,-113.5193239,Rutherford,1,neighbourhood,2.5,17.0d 06:00:00,D,1,B1,4395_1,17.0
4451_1_B1,23 Ave. - Rabbit Hill rd.,,15.0d 14:45:00,,53.4549988,-113.5794313,Terwilleger TOWNE,1,roadway,0.714,15.0d 06:00:00,D,1,B1,4451_1,15.0
4462_1_B1,29A AVE-104-111 ST,,11.0d 14:45:00,,53.46158341,-113.5056006,Steinhauer,1,neighbourhood,3.186,11.0d 06:00:00,D,1,B1,4462_1,11.0
4517_1_B1,Allard Link & Adamson Dr,,19.0d 14:45:00,,53.40280072,-113.5180914,Allard,1,neighbourhood,0.6625,19.0d 06:00:00,D,1,B1,4517_1,19.0
4528_1_B1,156st & South Terwillegar Blvd,,18.0d 14:45:00,,53.44023714,-113.5837237,Terwillegar South,1,neighbourhood,0.6615,18.0d 06:00:00,D,1,B1,4528_1,18.0
4542_1_B1,4032 Mactaggert Drive,,18.0d 14:45:00,,53.43886273,-113.5612599,MacTaggert,1,neighbourhood,0.269,18.0d 06:00:00,D,1,B1,4542_1,18.0
4590_1_B1,2035 Armitage Green SW,,17.0d 14:45:00,,53.4298755,-113.6043016,Ambleside,1,neighbourhood,0.3725,17.0d 06:00:00,D,1,B1,4590_1,17.0
4668_1_B1,Whitelaw Gate - 3250 Whitelaw Drive & Btw. 3427 West Landing & 3320 West Court,,13.0d 14:45:00,,53.44298834,-113.6089682,Windermere North,1,neighbourhood,0.427,13.0d 06:00:00,D,1,B1,4668_1,13.0
4679_1_B1,4032 Mactaggert Drive,,18.0d 14:45:00,,53.44011896,-113.5627694,MacTaggert,1,neighbourhood,0.331,18.0d 06:00:00,D,1,B1,4679_1,18.0
4754_1_B1,23 Ave. - Rabbit Hill Road to Bridge,,20d 14:45:00,,53.45423656,-113.5605874,Hodgson,1,roadway,0.2725,10d 06:00:00,D,10,B1,4754_1,
4755_1_B1,Road Buffer 23 Ave.- Terwilleger Drive to Rabbit Hill Road,,20d 14:45:00,,53.45499923,-113.577384,Leger,1,roadway,0.657,10d 06:00:00,D,10,B1,4755_1,
5083_1_B1,Maynard Way to 4132 Mactaggert Drive,,17.0d 14:45:00,,53.44279028,-113.5581513,MacTaggert,1,neighbourhood,0.9,17.0d 06:00:00,D,1,B1,5083_1,17.0
5544_1_B1,South Terwillegar Dr & Shaske Dr,,17.0d 14:45:00,,53.43681285,-113.5782311,Terwillegar South,1,neighbourhood,1.217,17.0d 06:00:00,D,1,B1,5544_1,17.0
5545_1_B1,156st & South Terwillegar Blvd,,13.0d 14:45:00,,53.43914772,-113.5855744,Terwillegar South,1,neighbourhood,0.358,13.0d 06:00:00,D,1,B1,5545_1,13.0
6026_1_B1,2069 HADDOW DRIVE,,18.0d 14:45:00,,53.45361451,-113.595946,Haddow,1,neighbourhood,3.884,18.0d 06:00:00,D,1,B1,6026_1,18.0
7047_1_B1,171 Street - Wasburn Drive,,13.0d 14:45:00,,53.43026811,-113.6181138,Windermere,1,neighbourhood,0.627,13.0d 06:00:00,D,1,B1,7047_1,13.0
7048_1_B1,Terwillegar Common & Towne Center Blvd,,13.0d 14:45:00,,53.44557411,-113.5760306,Terwilleger TOWNE,1,neighbourhood,0.307,13.0d 06:00:00,D,1,B1,7048_1,13.0
7269_1_B1,141 St south past park NEW,,20d 14:45:00,,53.4062438,-113.5707427,Chappelle Gardens,1,neighbourhood,0.8965,10d 06:00:00,D,10,B1,7269_1,
7409_1_B1,Mullen Rd & Mullen Way NEW,,19.0d 14:45:00,,53.43527717,-113.5699569,MacTaggert,1,neighbourhood,0.45,19.0d 06:00:00,D,1,B1,7409_1,19.0
7469_1_B1,#1524 Rutherford Road,,18.0d 14:45:00,,53.415095585,-113.537049321,Rutherford,1,neighbourhood,0.4658,18.0d 06:00:00,D,1,B1,7469_1,18.0
7569_1_B1,Ellerslie Road - 100 Street SW,,20d 14:45:00,,53.42584743,-113.4918388,Ellerslie SW,1,roadway,0.5055,10d 06:00:00,D,10,B1,7569_1,
7649_1_B1,51 Ave - 11504 St,,17.0d 14:45:00,,53.48884512,-113.5305284,Lendrum Place,1,neighbourhood,0.609,17.0d 06:00:00,D,1,B1,7649_1,17.0
