Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,Level,priority,raw-id,day
1691_1_B1,,D,Brookside,56 AVE-141-145 ST,53.49349408,-113.5673686,0.395,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,1691_1,11
1692_0_B1,,D,Brander Gardens,147 ST-54-61 AVE,53.49586336,-113.5729885,0.117,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1692_0,3
1692_1_B1,,D,Brander Gardens,147 ST-54-61 AVE,53.49586336,-113.5729885,0.117,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,1692_1,10
1711_0_B1,,D,Windermere South,Windermere Dr. Windermere Blv. - 67 Windermere Dr walkway & from 67 Windemere Drive to 403 - 181 St,53.43508963,-113.6325826,0.3765,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,1711_0,5
1711_1_B1,,D,Windermere South,Windermere Dr. Windermere Blv. - 67 Windermere Dr walkway & from 67 Windemere Drive to 403 - 181 St,53.43508963,-113.6325826,0.3765,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,1711_1,18
1720_0_A2,,D,Brookside,47 AVE-144 ST,53.48557887,-113.5685092,0.159,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,A2,1,1720_0,6
1720_1_A2,,D,Brookside,47 AVE-144 ST,53.48557887,-113.5685092,0.159,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,A2,1,1720_1,11
1720_2_A2,,D,Brookside,47 AVE-144 ST,53.48557887,-113.5685092,0.159,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,A2,1,1720_2,17
1757_0_B1,,D,Rhatigan Ridge,403 REEVES CRESENT-RIVERBEND ROAD,53.47366247,-113.5892026,0.479,2.0d 06:00:00,2.0d 14:45:00,1,neighbourhood,B1,1,1757_0,2
1757_1_B1,,D,Rhatigan Ridge,403 REEVES CRESENT-RIVERBEND ROAD,53.47366247,-113.5892026,0.479,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,1757_1,14
1769_0_B1,,D,Strathcona,Saskatchewan Drive - 99 ST to 104 ST,53.5251183,-113.4918044,0.105,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,1769_0,
1769_1_B1,,D,Strathcona,Saskatchewan Drive - 99 ST to 104 ST,53.5251183,-113.4918044,0.105,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,1769_1,18
1778.0_0_B1,,D,SAKAW,11 AVE-58 ST,53.44264997,-113.4290041,2.215,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,1778.0_0,5
1778.0_1_B1,,D,SAKAW,11 AVE-58 ST,53.44264997,-113.4290041,2.215,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,B1,1,1778.0_1,19
1788_0_B1,,D,Brookside,144 ST-53-60 AVE,53.49467404,-113.5709562,0.743,2.0d 06:00:00,2.0d 14:45:00,1,neighbourhood,B1,1,1788_0,2
1788_1_B1,,D,Brookside,144 ST-53-60 AVE,53.49467404,-113.5709562,0.743,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,1788_1,11
1791_0_A2,,D,Windsor Park,UNIVERSITY AVE-87 AVE,53.52004776,-113.5387295,0.375,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,1791_0,5
1791_1_A2,,D,Windsor Park,UNIVERSITY AVE-87 AVE,53.52004776,-113.5387295,0.375,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,A2,1,1791_1,13
1791_2_A2,,D,Windsor Park,UNIVERSITY AVE-87 AVE,53.52004776,-113.5387295,0.375,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,A2,1,1791_2,20
1798_0_B1,,D,MacEwan,1620 Melrose Place,53.43093699,-113.5318089,0.05,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,1798_0,12
1798_1_B1,,D,MacEwan,1620 Melrose Place,53.43093699,-113.5318089,0.05,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,1798_1,20
1805_0_B1,,D,Bulyea Heights,Terwilleger Drive: Rabbit Hill Road to 40 Ave.,53.47225564,-113.5782594,1.0765,1.0d 06:00:00,1.0d 14:45:00,1,roadway,B1,1,1805_0,1
1805_1_B1,,D,Bulyea Heights,Terwilleger Drive: Rabbit Hill Road to 40 Ave.,53.47225564,-113.5782594,1.0765,15.0d 06:00:00,15.0d 14:45:00,1,roadway,B1,1,1805_1,15
181.0_0_B1,,D,CAPILANO,109 AVE-65 ST,53.5572473,-113.4252652,0.55,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,181.0_0,5
181.0_1_B1,,D,CAPILANO,109 AVE-65 ST,53.5572473,-113.4252652,0.55,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,181.0_1,12
1814.0_0_B1,,D,LARKSPUR,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,53.48249405,-113.3806965,1.55,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1814.0_0,3
1814.0_1_B1,,D,LARKSPUR,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,53.48249405,-113.3806965,1.55,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,1814.0_1,11
1816_0_B1,,D,Ramsey Heights,147 ST-45-51 AVE,53.48626437,-113.5731096,0.2815,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1816_0,3
1816_1_B1,,D,Ramsey Heights,147 ST-45-51 AVE,53.48626437,-113.5731096,0.2815,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,1816_1,11
1823.0_0_B1,,D,EKOTA,Mill Woods Rd: 23 Ave - 21 Ave,53.45268009,-113.4471929,0.0425,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,1823.0_0,5
1823.0_1_B1,,D,EKOTA,Mill Woods Rd: 23 Ave - 21 Ave,53.45268009,-113.4471929,0.0425,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,1823.0_1,18
1825.0_0_B1,,D,MILL CREEK RAVINE SOUTH,76 AVE & 89 - 95 ST,53.51228056,-113.4682563,0.2285,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1825.0_0,3
1825.0_1_B1,,D,MILL CREEK RAVINE SOUTH,76 AVE & 89 - 95 ST,53.51228056,-113.4682563,0.2285,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,B1,1,1825.0_1,13
1831_0_B1,,D,Grandview Heights,125 ST-62 AVE,53.50102494,-113.5538245,0.438,7.0d 06:00:00,7.0d 14:45:00,1,neighbourhood,B1,1,1831_0,7
1831_1_B1,,D,Grandview Heights,125 ST-62 AVE,53.50102494,-113.5538245,0.438,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,B1,1,1831_1,19
1837.0_0_B1,,D,SATOO,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,53.45169814,-113.4632398,0.177,7.0d 06:00:00,7.0d 14:45:00,1,roadway,B1,1,1837.0_0,7
1837.0_1_B1,,D,SATOO,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,53.45169814,-113.4632398,0.177,17.0d 06:00:00,17.0d 14:45:00,1,roadway,B1,1,1837.0_1,17
1849.0_0_B1,,D,WILD ROSE,31A ST SOUTH OF 34A AVE,53.46649685,-113.3854278,0.0575,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,1849.0_0,4
1849.0_1_B1,,D,WILD ROSE,31A ST SOUTH OF 34A AVE,53.46649685,-113.3854278,0.0575,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,1849.0_1,18
1854.0_0_B1,,D,AVONMORE,80 ST-76 AVE,53.51080393,-113.4492502,1.4715,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,1854.0_0,6
1854.0_1_B1,,D,AVONMORE,80 ST-76 AVE,53.51080393,-113.4492502,1.4715,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,1854.0_1,18
1858_0_B1,,D,Brander Gardens,58 AVE-WHITEMUD DRIVE-BRANDER DRIVE,53.49595387,-113.5786278,0.3075,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1858_0,3
1858_1_B1,,D,Brander Gardens,58 AVE-WHITEMUD DRIVE-BRANDER DRIVE,53.49595387,-113.5786278,0.3075,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,1858_1,10
1862_0_B1,,D,Bulyea Heights,#200 BURTON ROAD,53.47468751,-113.5707626,0.16,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,1862_0,4
1862_1_B1,,D,Bulyea Heights,#200 BURTON ROAD,53.47468751,-113.5707626,0.16,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,1862_1,14
1866_0_A2,,D,Empire Park,10510-48 AVE,53.48692327,-113.5010953,0.41,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,A2,1,1866_0,6
1866_1_A2,,D,Empire Park,10510-48 AVE,53.48692327,-113.5010953,0.41,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,1866_1,12
1866_2_A2,,D,Empire Park,10510-48 AVE,53.48692327,-113.5010953,0.41,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,A2,1,1866_2,18
1867.0_0_B1,,D,ARGYLL,88 ST-69 AVE,53.50596204,-113.4637143,7.051,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,1867.0_0,
1867.0_1_B1,,D,ARGYLL,88 ST-69 AVE,53.50596204,-113.4637143,7.051,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,1867.0_1,
1868.0_0_B1,,D,MILL CREEK RAVINE SOUTH,70-75 AVE - 85ST TO RAVINE,53.50873972,-113.4609116,0.8205,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,1868.0_0,12
1868.0_1_B1,,D,MILL CREEK RAVINE SOUTH,70-75 AVE - 85ST TO RAVINE,53.50873972,-113.4609116,0.8205,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,1868.0_1,20
1869.0_0_A2,,D,AVONMORE,NORTH SIDE ARGYLL ROAD: 83-75 ST,53.5055051,-113.4487169,0.434,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,1869.0_0,5
1869.0_1_A2,,D,AVONMORE,NORTH SIDE ARGYLL ROAD: 83-75 ST,53.5055051,-113.4487169,0.434,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,1869.0_1,12
1869.0_2_A2,,D,AVONMORE,NORTH SIDE ARGYLL ROAD: 83-75 ST,53.5055051,-113.4487169,0.434,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,A2,1,1869.0_2,18
1870.0_0_B1,,D,CORONET ADDITION INDUSTRIAL,ISLAND NE CORNER 75 ST & ARGYLE RD.,53.50977333,-113.4432727,0.2385,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,1870.0_0,12
1870.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,ISLAND NE CORNER 75 ST & ARGYLE RD.,53.50977333,-113.4432727,0.2385,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,1870.0_1,20
1871_0_B1,,D,Bulyea Heights,BULYEA ROAD-#900 BURLEY DRIVE,53.47207201,-113.5684263,0.267,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1871_0,3
1871_1_B1,,D,Bulyea Heights,BULYEA ROAD-#900 BURLEY DRIVE,53.47207201,-113.5684263,0.267,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,1871_1,14
1877.0_0_B1,,D,AVONMORE,EAST OF 81 ST-70-71 AVE,53.50650567,-113.4507086,0.022,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,1877.0_0,10
1877.0_1_B1,,D,AVONMORE,EAST OF 81 ST-70-71 AVE,53.50650567,-113.4507086,0.022,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,1877.0_1,18
1878_0_B1,,D,Grandview Heights,122 St: 62 Ave to 63 Ave.,53.50256176,-113.541285,0.0515,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,1878_0,
1878_1_B1,,D,Grandview Heights,122 St: 62 Ave to 63 Ave.,53.50256176,-113.541285,0.0515,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,1878_1,
1886_0_A2,,D,Steinhauer,111 ST-29A to 34 AVE,53.46393533,-113.5156731,0.95915,5d 06:00:00,6d 14:45:00,1,roadway,A2,1,1886_0,
1886_1_A2,,D,Steinhauer,111 ST-29A to 34 AVE,53.46393533,-113.5156731,0.95915,12d 06:00:00,13d 14:45:00,1,roadway,A2,1,1886_1,
1886_2_A2,,D,Steinhauer,111 ST-29A to 34 AVE,53.46393533,-113.5156731,0.95915,16.0d 06:00:00,16.0d 14:45:00,1,roadway,A2,1,1886_2,16
1889.0_0_B1,,D,TIPASKAN,WS/C 91 ST BTWN 28 & 34 AVE,53.46193542,-113.4670981,1.285,9.0d 06:00:00,9.0d 14:45:00,1,roadway,B1,1,1889.0_0,9
1889.0_1_B1,,D,TIPASKAN,WS/C 91 ST BTWN 28 & 34 AVE,53.46193542,-113.4670981,1.285,17.0d 06:00:00,17.0d 14:45:00,1,roadway,B1,1,1889.0_1,17
1893_0_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,5.625,0.0d 06:00:00,0.0d 14:45:00,1,neighbourhood,A1,1,1893_0,0
1893_0_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,5.625,7.0d 06:00:00,7.0d 14:45:00,1,neighbourhood,A1,1,1893_1,7
1893_0_2_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,5.625,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,A1,1,1893_2,14
1893_1_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,5.625,5d 06:00:00,6d 14:45:00,1,neighbourhood,A1,1,1893_0,0
1893_1_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,5.625,13d 06:00:00,13d 14:45:00,1,neighbourhood,A1,1,1893_1,7
1893_1_2_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,5.625,19d 06:00:00,20d 14:45:00,1,neighbourhood,A1,1,1893_2,14
1903_0_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,4.642,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,1903_0,5
1903_0_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,4.642,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,A2,1,1903_1,19
1903_0_2_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,4.642,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,A2,1,1903_2,13
1903_1_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,4.642,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,1903_0,5
1903_1_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,4.642,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,A2,1,1903_1,19
1903_1_2_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,4.642,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,A2,1,1903_2,13
1904_0_B1,,D,Royal Gardens,West side 111 ST: 40 AVE - WHITEMUD DRIVE,53.476950065,-113.516986961,0.1965,2.0d 06:00:00,2.0d 14:45:00,1,roadway,B1,1,1904_0,2
1904_1_B1,,D,Royal Gardens,West side 111 ST: 40 AVE - WHITEMUD DRIVE,53.476950065,-113.516986961,0.1965,15.0d 06:00:00,15.0d 14:45:00,1,roadway,B1,1,1904_1,15
1905.0_0_B1,,D,MCINTYRE INDUSTRIAL,91 ST BTWN 51 AVE & WHITEMUD DRIVE,53.48513048,-113.4663823,0.913,8.0d 06:00:00,8.0d 14:45:00,1,roadway,B1,1,1905.0_0,8
1905.0_1_B1,,D,MCINTYRE INDUSTRIAL,91 ST BTWN 51 AVE & WHITEMUD DRIVE,53.48513048,-113.4663823,0.913,16.0d 06:00:00,16.0d 14:45:00,1,roadway,B1,1,1905.0_1,16
1909_0_B1,,D,MacTaggert/McGrath,Rabbit Hill rd. - MacTaggart Drive/Rabbit Hill Rd: 23 AVE - TERWILLEGAR BLVD,53.4473819,-113.5655477,0.412,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,1909_0,12
1909_1_B1,,D,MacTaggert/McGrath,Rabbit Hill rd. - MacTaggart Drive/Rabbit Hill Rd: 23 AVE - TERWILLEGAR BLVD,53.4473819,-113.5655477,0.412,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,1909_1,20
1917_0_B1,,D,Haddow,HEATH ROAD & RIVERBEND ROAD,53.46096072,-113.5969005,0.5945,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1917_0,3
1917_1_B1,,D,Haddow,HEATH ROAD & RIVERBEND ROAD,53.46096072,-113.5969005,0.5945,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,1917_1,14
1919_0_B1,,D,River Valley Whitemud,122 st - Cambell Bridge,53.50413648,-113.5460037,0.95,7.0d 06:00:00,7.0d 14:45:00,1,neighbourhood,B1,1,1919_0,7
1919_1_B1,,D,River Valley Whitemud,122 st - Cambell Bridge,53.50413648,-113.5460037,0.95,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,B1,1,1919_1,19
1938_0_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,4.5,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,A2,1,1938_0,6
1938_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,4.5,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,A2,1,1938_1,10
1938_2_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,4.5,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,A2,1,1938_2,17
194_0_B1,,D,Falconer Heights,FALCONER Road- # 1401 FALCONER ROAD,53.46839614,-113.5912643,0.198,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,194_0,3
194_1_B1,,D,Falconer Heights,FALCONER Road- # 1401 FALCONER ROAD,53.46839614,-113.5912643,0.198,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,194_1,14
1951_0_B1,,D,Twin Brooks,(#1510)119 St & Twin Brooks Close,53.44964893,-113.5379768,1.1955,1.0d 06:00:00,1.0d 14:45:00,1,neighbourhood,B1,1,1951_0,1
1951_1_B1,,D,Twin Brooks,(#1510)119 St & Twin Brooks Close,53.44964893,-113.5379768,1.1955,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,1951_1,10
1953_0_A2,,D,Lansdowne,45-52A AVE-122-127 ST,53.4872242,-113.5473912,0.936,5d 06:00:00,6d 14:45:00,1,neighbourhood,A2,1,1953_0,
1953_1_A2,,D,Lansdowne,45-52A AVE-122-127 ST,53.4872242,-113.5473912,0.936,12d 06:00:00,13d 14:45:00,1,neighbourhood,A2,1,1953_1,
1953_2_A2,,D,Lansdowne,45-52A AVE-122-127 ST,53.4872242,-113.5473912,0.936,19d 06:00:00,20d 14:45:00,1,neighbourhood,A2,1,1953_2,
1956_0_B1,,D,Blue Quill Estates,29 Avenue - 119 St. to 126 Street,53.46157156,-113.5422988,0.8,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,1956_0,5
1956_1_B1,,D,Blue Quill Estates,29 Avenue - 119 St. to 126 Street,53.46157156,-113.5422988,0.8,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,1956_1,14
1958_0_B1,,D,Ogilvie Ridge,Behind #182 Osland Drive to Creek,53.4616238,-113.5543173,0.1605,0.0d 06:00:00,0.0d 14:45:00,1,neighbourhood,B1,1,1958_0,0
1958_1_B1,,D,Ogilvie Ridge,Behind #182 Osland Drive to Creek,53.4616238,-113.5543173,0.1605,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,1958_1,10
1960_0_B1,,D,Rhatigan Ridge,Riddle St. to across from #712 Romaniuk Rd.,53.47997296,-113.5906176,0.0185,2.0d 06:00:00,2.0d 14:45:00,1,neighbourhood,B1,1,1960_0,2
1960_1_B1,,D,Rhatigan Ridge,Riddle St. to across from #712 Romaniuk Rd.,53.47997296,-113.5906176,0.0185,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,1960_1,14
1966.0_0_B1,,D,FULTON PLACE,105A AVE-69-70 ST,53.5473042,-113.4346366,0.0565,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,1966.0_0,4
1966.0_1_B1,,D,FULTON PLACE,105A AVE-69-70 ST,53.5473042,-113.4346366,0.0565,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,B1,1,1966.0_1,13
1980.0_0_B1,,D,DALY GROVE,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,53.44893668,-113.3941282,0.46,8.0d 06:00:00,8.0d 14:45:00,1,roadway,B1,1,1980.0_0,8
1980.0_1_B1,,D,DALY GROVE,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,53.44893668,-113.3941282,0.46,15.0d 06:00:00,15.0d 14:45:00,1,roadway,B1,1,1980.0_1,15
1990_0_B1,,D,Blue Quill,119 ST-WESTBROOK DRIVE-23AVE,53.46759644,-113.5038615,0.6205,1.0d 06:00:00,1.0d 14:45:00,1,roadway,B1,1,1990_0,1
1990_1_B1,,D,Blue Quill,119 ST-WESTBROOK DRIVE-23AVE,53.46759644,-113.5038615,0.6205,12.0d 06:00:00,12.0d 14:45:00,1,roadway,B1,1,1990_1,12
1991.0_0_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.5,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,1991.0_0,5
1991.0_1_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.5,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,1991.0_1,12
1991.0_2_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.5,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,A2,1,1991.0_2,20
1995_0_B1,,D,Haddow,358 HEATH ROAD - DRY POND,53.4573543,-113.5977432,0.3765,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,1995_0,3
1995_1_B1,,D,Haddow,358 HEATH ROAD - DRY POND,53.4573543,-113.5977432,0.3765,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,1995_1,14
1997_0_B1,,D,Steinhauer/Duggan,N/Center/S side 34 Ave.: 111St to Calgary Trail,53.46689691,-113.5068298,0.61535,8.0d 06:00:00,8.0d 14:45:00,1,roadway,B1,1,1997_0,8
1997_1_B1,,D,Steinhauer/Duggan,N/Center/S side 34 Ave.: 111St to Calgary Trail,53.46689691,-113.5068298,0.61535,16.0d 06:00:00,16.0d 14:45:00,1,roadway,B1,1,1997_1,16
2006.0_0_B1,,D,DALY GROVE,NORTH OF 20 AVE-BTWN 41 ST-MILLWOODS R,53.45345882,-113.407104,0.0615,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,2006.0_0,5
2006.0_1_B1,,D,DALY GROVE,NORTH OF 20 AVE-BTWN 41 ST-MILLWOODS R,53.45345882,-113.407104,0.0615,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,B1,1,2006.0_1,13
2008_0_B1,,D,Brookside,144 ST-60-63 AVE,53.49878431,-113.5703439,0.034,2.0d 06:00:00,2.0d 14:45:00,1,neighbourhood,B1,1,2008_0,2
2008_1_B1,,D,Brookside,144 ST-60-63 AVE,53.49878431,-113.5703439,0.034,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,2008_1,11
2009_0_B1,,D,Brander Gardens,15515-58 AVE,53.49623875,-113.5877917,0.1915,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,2009_0,4
2009_1_B1,,D,Brander Gardens,15515-58 AVE,53.49623875,-113.5877917,0.1915,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,2009_1,17
2011_0_B1,,D,MacEwan,West side 111 St. - behind #616 & #604 McAllister Loop to MacEwan Rd.SW,53.43092332,-113.5179678,0.1415,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,2011_0,12
2011_1_B1,,D,MacEwan,West side 111 St. - behind #616 & #604 McAllister Loop to MacEwan Rd.SW,53.43092332,-113.5179678,0.1415,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,2011_1,20
2016.0_0_B1,,D,GOLD BAR,EAST OF 42 AVE BTWN 102 & 106B AVE,53.54874589,-113.4057399,0.3985,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,2016.0_0,4
2016.0_1_B1,,D,GOLD BAR,EAST OF 42 AVE BTWN 102 & 106B AVE,53.54874589,-113.4057399,0.3985,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,2016.0_1,17
2018_0_A2,,D,Calgary Trail South,Calgary Trail - 23 AVE to 34 AVE,53.46064037,-113.4935366,1.325,5d 06:00:00,6d 14:45:00,1,roadway,A2,1,2018_0,
2018_1_A2,,D,Calgary Trail South,Calgary Trail - 23 AVE to 34 AVE,53.46064037,-113.4935366,1.325,12d 06:00:00,13d 14:45:00,1,roadway,A2,1,2018_1,
2018_2_A2,,D,Calgary Trail South,Calgary Trail - 23 AVE to 34 AVE,53.46064037,-113.4935366,1.325,19d 06:00:00,20d 14:45:00,1,roadway,A2,1,2018_2,
2032_0_B1,,D,Blackmud Creek,Ellerslie Road East of 111 St,53.42439209,-113.5110578,0.4615,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,2032_0,12
2032_1_B1,,D,Blackmud Creek,Ellerslie Road East of 111 St,53.42439209,-113.5110578,0.4615,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,2032_1,20
2055_0_B1,,D,Garneau,Saskatchewan Drive -110 St to 114 St,53.52702145,-113.5179356,0.1625,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,2055_0,6
2055_1_B1,,D,Garneau,Saskatchewan Drive -110 St to 114 St,53.52702145,-113.5179356,0.1625,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,2055_1,18
207.0_0_B1,,D,ELLERSLIE,N/S & C ELLERSLIE RD: 91 ST - EDWARDS DRI,53.4249867,-113.4648967,0.1595,1.0d 06:00:00,1.0d 14:45:00,1,roadway,B1,1,207.0_0,1
