Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day
1070.0_0_B1,,D,JACKSON HEIGHTS,JENNER COVE-JENNINGS BAY,53.48682407,-113.4020903,0.004027777777777792,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1070.0_0,
1075.0_0_B1,,D,OTTEWELL,SOUTH SIDE 98 AVE: 57 ST-TERRACE ROAD,53.53849365,-113.4265287,0.04722222222222208,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1075.0_0,
1091.0_0_B1,,D,JACKSON HEIGHTS,JAMHA RD - JAMES CRESCENT,53.48405855,-113.4134176,0.011944444444444457,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1091.0_0,
1092.0_0_B1,,D,MICHAELS PARK,40 AVE-67 ST,53.47592234,-113.4407956,0.0038888888888888753,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1092.0_0,
1103.0_0_B1,,D,MINCHAU,35 AVE-48 ST,53.46609391,-113.4143055,0.10055555555555541,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1103.0_0,
1104.0_0_B1,,D,MINCHAU,34A AVE-37 ST,53.46446839,-113.400625,0.0020833333333333333,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1104.0_0,
1110.0_0_B1,,D,SATOO,CONNECTS-KNOTTWOOD RD N-BACK LANE W,53.45038315,-113.45360690000001,0.0027777777777777918,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1110.0_0,
1113.0_0_B1,,D,PARSONS INDUSTRIAL,WS/C 91 ST BTWN 23 & 28 AVE,53.45538745,-113.467122,0.15986111111111126,0d 06:00:00,9d 14:45:00,1.0,roadway,10.0,B1,1113.0_0,
1118.0_0_B1,,D,ELLERSLIE,Between 8225 & 8229 - 8 Ave SW,53.42524929,-113.46066029999999,0.018055555555555537,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1118.0_0,
1123.0_0_B1,,D,ELLERSLIE,202 Edwards Drive,53.42945449,-113.4605923,0.003055555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1123.0_0,
1124.0_0_B1,,D,ELLERSLIE,Btwn 204-83 ST SW & 8232-2 AVE SW,53.43205228,-113.46093090000001,0.003055555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1124.0_0,
1125.0_0_B1,,D,ELLERSLIE,btw 7904 2Ave & #205 79 St.,53.43206463,-113.45542520000001,0.002361111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1125.0_0,
1132.0_0_B1,,D,BISSET,42 ST-32 AVE,53.46159102,-113.4018121,0.0006944444444444583,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1132.0_0,
1133.0_0_B1,,D,MINCHAU,45 ST & 37B - 38 AVE,53.46938536,-113.4107342,0.0008333333333333334,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1133.0_0,
1135.0_0_B1,,D,WILD ROSE,36A AVE EAST OF 30 ST,53.46996222,-113.38484509999999,0.11611111111111123,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1135.0_0,
1136.0_0_B1,,D,WILD ROSE,BETWEEN 3655 & 3659 - 28 ST,53.47089793,-113.38208770000001,0.0025,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1136.0_0,
1137.0_0_B1,,D,WILD ROSE,141 WARD CRES - PIPELINE - 2344-37B AVE,53.47367477,-113.3802369,0.005833333333333334,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1137.0_0,
1139.0_0_B1,,D,AVONMORE,79 ST-73 AVE,53.50890304,-113.4480183,0.010555555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1139.0_0,
1140.0_0_B1,,D,GIRARD INDUSTRIAL,CENTRE ISLANDS 75ST - 73-76 AVE,53.510901000000004,-113.44287879999999,0.0075,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1140.0_0,
1141.0_0_B1,,D,TIPASKAN,89 ST - 32 AVE,53.4635544,-113.46299760000001,0.004166666666666667,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1141.0_0,
1161.0_0_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.42087888,-113.467405,0.002638888888888875,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1161.0_0,
1167.0_0_B1,,D,TWEDDLE PLACE,ALONG MILLBOURNE RD W-BTWN-76-85 ST,53.48079517,-113.4552256,0.09347222222222208,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1167.0_0,
1170.0_0_B1,,D,SAKAW,57 ST - 14 AVE,53.4430186,-113.4269189,0.007361111111111124,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1170.0_0,
1174.0_0_B1,,D,ARGYLL,64 AVE-86-87 ST,53.50075934,-113.4611437,0.02291666666666667,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1174.0_0,
1175.0_0_B1,,D,ARGYLL,87 ST-68 AVE,53.50386697,-113.4623646,0.021111111111111126,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1175.0_0,
1176.0_0_B1,,D,AVONMORE,87 ST-75 AVE,53.51111583,-113.46078529999998,0.02402777777777779,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1176.0_0,
1177.0_0_B1,,D,WEINLOS,49 ST-S 27 AVE/24 AVE-49A ST,53.45756451,-113.4189917,0.06027777777777791,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1177.0_0,
1180.0_0_B1,,D,TIPASKAN,79 ST - 30 AVE,53.46108167,-113.45535220000001,0.004861111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1180.0_0,
1181.0_0_B1,,D,TIPASKAN,79 ST-S LAKEWOOD RD,53.46101619,-113.4516362,0.0018055555555555418,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1181.0_0,
1184.0_0_B1,,D,TIPASKAN,81 ST - 33 AVE,53.46414889,-113.45524329999999,0.01,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1184.0_0,
1187.0_0_B1,,D,ARGYLL,66 AVE-86 ST,53.502250399999994,-113.4615795,0.07013888888888876,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1187.0_0,
1201.0_0_B1,,D,MENISA,68 - 72 ST & 10 AVE - KNOTTWOOD RD. EAST,53.44102796,-113.4436001,0.08763888888888875,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1201.0_0,
1202.0_0_B1,,D,MENISA,BTWN-11-10 AVE-72 ST,53.43910077,-113.4446028,0.008611111111111123,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1202.0_0,
1219.0_0_B1,,D,KINISKI GARDENS,44 AVE-37 ST,53.48227402,-113.40002630000001,0.002638888888888875,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1219.0_0,
1228.0_0_B1,,D,STRATHCONA,90 AVE-100 ST,53.52571401,-113.4889881,0.04097222222222221,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1228.0_0,
1232.0_0_B1,,D,JACKSON HEIGHTS,BTWN 767 JOHNS RD-KG PIPELINE,53.48114421,-113.4058149,0.0018055555555555418,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1232.0_0,
1253.0_0_B1,,D,DAVIES INDUSTRIAL WEST,8729 - 58 Avenue,53.49184378,-113.46000090000001,0.026111111111111127,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1253.0_0,
1272.0_0_B1,,D,POLLARD MEADOWS,45 St - 22 Ave,53.45466114,-113.4096457,0.0011111111111111252,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1272.0_0,
1292.0_0_B1,,D,ELLERSLIE,Between 504 - 90 St SW & 8924 - 5 Ave SW,53.42915368,-113.47131920000001,0.002361111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1292.0_0,
1308.0_0_B1,,D,LEE RIDGE,LEE RIDGE RD-N 36A AVE,53.47247757,-113.44112849999999,0.04430555555555541,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1308.0_0,
1312.0_0_B1,,D,MEYOKUMIN,BTWN-19A-23 AVE-E 61 ST,53.45190384,-113.4304811,0.04638888888888875,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1312.0_0,
1313.0_0_B1,,D,LARKSPUR,37-38 AVE & 32-34 ST,53.47213596,-113.3919408,0.050555555555555416,10.0d 06:00:00,10.0d 14:45:00,1.0,neighbourhood,1.0,B1,1313.0_0,10.0
1316.0_0_B1,,D,OTTEWELL,54 ST-94 AVE,53.53171493,-113.4217322,0.037083333333333336,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1316.0_0,
1319.0_0_B1,,D,WILD ROSE,BTWN 3640 - 30 ST & 3647 - 31 ST,53.47005269,-113.38710470000001,0.005833333333333334,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1319.0_0,
1320.0_0_B1,,D,WILD ROSE,BTWN 3656 - 31 ST & 3651 - 31A ST,53.47027557,-113.3884965,0.005833333333333334,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1320.0_0,
1342.0_0_B1,,D,CORONET ADDITION INDUSTRIAL,CORONET ROAD-86 ST,53.49972867,-113.45711899999999,0.0016666666666666668,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1342.0_0,
1346.0_0_B1,,D,SILVER BERRY,BETWEEN 2406-33A ST & 3383-24 AVE,53.45432682,-113.39309569999999,0.002361111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1346.0_0,
1361.0_0_B1,,D,LARKSPUR,31-33 ST-43-44 AVE,53.48157221,-113.39082890000002,0.15055555555555541,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1361.0_0,
1362.0_0_B1,,D,LARKSPUR,31 ST-BTWN 38-39 AVE,53.47374505,-113.3884135,0.005416666666666667,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1362.0_0,
1363.0_0_B1,,D,LARKSPUR,40 AVE-BTWN 31-30 ST,53.47552621,-113.38721229999999,0.005277777777777791,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1363.0_0,
1422.0_0_B1,,D,MEYOKUMIN,BTWN-62-65 ST-17A-18 AVE,53.4479728,-113.43255359999999,0.006111111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1422.0_0,
1423.0_0_B1,,D,MEYOKUMIN,CONNECTS 51-54 ST-BTWN-17A-18A AVE,53.44817357,-113.42331409999998,0.005555555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1423.0_0,
1424.0_0_B1,,D,MEYOKUMIN,56 ST-N 20A AVE,53.45208637,-113.42588700000002,0.0015277777777777917,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1424.0_0,
1435.0_0_B1,,D,SATOO,BTWN-KNOTTWOOD RD S-10 AVE-W OF 82 ST,53.44120747,-113.4595298,0.028333333333333335,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1435.0_0,
1436.0_0_B1,,D,SATOO,CONNECTS 14A AVE-KNOTTWOOD RD S-82 ST,53.44298538,-113.4577692,0.005972222222222209,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1436.0_0,
1438.0_0_B1,,D,POLLARD MEADOWS,48A ST-BTWN-17A-18 AVE,53.44805732,-113.41525530000001,0.0016666666666666668,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1438.0_0,
1446.0_0_B1,,D,DAVIES INDUSTRIAL WEST,58 AVE-87 ST,53.49314887,-113.4595989,0.017916666666666668,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1446.0_0,
1447.0_0_B1,,D,TWEDDLE PLACE,NORTH SIDE MILLWOODS RD-BTWN-91 ST-38,53.47401729,-113.4594378,0.02055555555555554,0d 06:00:00,9d 14:45:00,1.0,roadway,10.0,B1,1447.0_0,
1449.0_0_B1,,D,MINCHAU,38A AVE-48 ST,53.47033728,-113.4148232,0.0018055555555555418,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1449.0_0,
1450.0_0_B1,,D,RICHFIELD,BTWN-85-91 ST,53.46912852,-113.4624634,0.05333333333333334,10.0d 06:00:00,10.0d 14:45:00,1.0,neighbourhood,1.0,B1,1450.0_0,10.0
1451.0_0_B1,,D,LEE RIDGE,MILLBOURNE RD E-LEE RIDGE RD-N 36A AVE,53.47182007,-113.44302379999999,0.07027777777777791,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1451.0_0,
1452.0_0_B1,,D,TIPASKAN,87 -89 ST & 33 AVE - LAKEWOOD RD. NORTH,53.46316160000001,-113.4618949,0.01694444444444446,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1452.0_0,
1453.0_0_B1,,D,TIPASKAN,89 ST BTWN 29 & 30 AVE,53.46072409,-113.46233400000001,0.008333333333333333,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1453.0_0,
1456.0_0_B1,,D,OTTEWELL,NORTH SIDE 90 AVE-75 ST,53.52541651,-113.44071100000001,0.02291666666666667,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1456.0_0,
1457.0_0_B1,,D,ELLERSLIE,89 ST SW & 8 AVE SW,53.425592599999995,-113.4703023,0.013888888888888876,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1457.0_0,
1461.0_0_B1,,D,WILD ROSE,E/S 23 St South of 37A Ave,53.47250303,-113.3764284,0.0038888888888888753,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1461.0_0,
1477.0_0_B1,,D,OTTEWELL,52 ST-90A AVE,53.52333467,-113.4198854,0.001944444444444458,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1477.0_0,
1479.0_0_B1,,D,SAKAW,52 ST-11 AVE,53.43971695,-113.41984690000001,0.00125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1479.0_0,
1488.0_0_B1,,D,MINCHAU,45 ST - 35A AVE,53.46576161,-113.40817120000001,0.0008333333333333334,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1488.0_0,
1497.0_0_B1,,D,TWEDDLE PLACE,76 St - Millbourne Road West,53.47941443,-113.45456909999999,0.059166666666666666,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1497.0_0,
1508.0_0_B1,,D,STRATHCONA,85 AVE-104 ST,53.52136465,-113.49695619999999,0.02777777777777779,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1508.0_0,
1511.0_0_B1,,D,SILVER BERRY,BTWN 3203 & 3204 28 AVE,53.45781988,-113.3866463,0.0009722222222222081,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1511.0_0,
1548.0_0_B1,,D,SAKAW,58 ST - 11 AVE,53.43920366,-113.42760249999999,0.00125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1548.0_0,
1568.0_0_B1,,D,SAKAW,56-58 ST & 10-11A AVE,53.43892909,-113.426705,0.05708333333333334,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1568.0_0,
1583.0_0_B1,,D,AVONMORE,72 AVE-85 ST,53.50808986,-113.4573469,0.043472222222222086,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1583.0_0,
1589.0_0_B1,,D,WILD ROSE,NORTH OF KITTLITZ PARK: 29 - 30 ST,53.51881167,-113.4962756,0.011666666666666667,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1589.0_0,
1599.0_0_B1,,D,SAKAW,E/S 58 ST: BACKLANE-11A AVE & SS 11A AVE &,53.47084369,-113.3852557,0.006111111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1599.0_0,
1600.0_0_B1,,D,SILVER BERRY,SILVER BERRY RD: 34 ST - 32 AVE,53.44018994,-113.4292992,0.019444444444444462,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1600.0_0,
1608.0_0_B1,,D,SOUTH EDMONTON COMMON,SOUTH OF 19 AVE EAST OF 102 ST,53.44420822,-113.48744270000002,0.0016666666666666668,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1608.0_0,
1611.0_0_B1,,D,KINISKI GARDENS,4003 - 38A AVE,53.47400654,-113.4005423,0.002638888888888875,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1611.0_0,
1612.0_0_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,0.1725,0.0d 06:00:00,0.0d 14:45:00,1.0,neighbourhood,1.0,B1,1612.0_0,0.0
1622.0_0_B1,,D,MCINTYRE INDUSTRIAL,86 ST-BTWN 51 AVE-N OF 53 AVE,53.48954662,-113.45473799999999,0.005694444444444458,0d 06:00:00,9d 14:45:00,1.0,roadway,10.0,B1,1622.0_0,
1623.0_0_B1,,D,BISSET,NORTH SIDE 23 AVE-BTWN MILLWOODS RD E- 38 ST,53.45485526,-113.4033495,0.04541666666666667,2.0d 06:00:00,2.0d 14:45:00,1.0,roadway,1.0,B1,1623.0_0,2.0
1624.0_0_B1,,D,SAKAW,56 ST - 11 AVE,53.43937612,-113.42443059999998,0.007361111111111124,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1624.0_0,
1625.0_0_B1,,D,SAKAW,10 AVE-W OF 63 ST,53.43865600000001,-113.4351926,0.0038888888888888753,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1625.0_0,
1626.0_0_B1,,D,SAKAW,11 AVE-63 ST,53.44041168,-113.43341640000001,0.0020833333333333333,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1626.0_0,
1628.0_0_B1,,D,SATOO,19 AVE-KNOTTWOOD RD W,53.44864911,-113.46106909999999,0.00375,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1628.0_0,
1642.0_0_B1,,D,TIPASKAN,86 ST - 32 AVE,53.46375409,-113.46140220000001,0.00375,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1642.0_0,
1643.0_0_B1,,D,TIPASKAN,85 ST - 33 AVE,53.46444895,-113.4589404,0.0027777777777777918,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1643.0_0,
1645.0_0_B1,,D,MEYONOHK,78 ST - 24 AVE,53.45376048,-113.44879080000001,0.004305555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1645.0_0,
1646.0_0_B1,,D,EKOTA,WEST 69 ST-CONNECTING-21-23 AVE,53.45326491,-113.43992420000001,0.0036111111111111257,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1646.0_0,
1652.0_0_B1,,D,GIRARD INDUSTRIAL,GIRARD ROAD S OF ARGYLL ROAD,53.50784204,-113.4410902,0.006111111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1652.0_0,
1654.0_0_B1,,D,CORONET ADDITION INDUSTRIAL,63 AVE SOUTH SIDE BTWN 91-86 ST.,53.49982618,-113.46237659999998,0.03444444444444446,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1654.0_0,
1658.0_0_B1,,D,CAPILANO,108 AVE-67 ST,53.55564341,-113.42972169999999,0.052777777777777916,4.0d 06:00:00,4.0d 14:45:00,1.0,neighbourhood,1.0,B1,1658.0_0,4.0
1712.0_0_B1,,D,KINISKI GARDENS,BESIDE 4132 - 39 AVE,53.47422393,-113.40278130000002,0.0027777777777777918,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1712.0_0,
1713.0_0_B1,,D,KINISKI GARDENS,BESIDE 3963 - 42 ST,53.47559528,-113.4035751,0.003055555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1713.0_0,
1714.0_0_B1,,D,TIPASKAN,80-81 ST & LAKEWOOD RD. NORTH - 34 AVE,53.4638973,-113.45441609999999,0.04111111111111108,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1714.0_0,
1722.0_0_B1,,D,ELLERSLIE,BETWEEN 720 & 724 - 87 ST SW,53.4255842,-113.46646000000001,0.0013888888888888746,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1722.0_0,
1749.0_0_B1,,D,KINISKI GARDENS,BESIDE 159 KULAWY DRIVE NORTH,53.47530693,-113.4072125,0.0027777777777777918,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1749.0_0,
1752.0_0_B1,,D,RICHFIELD,BTWN-34-36 AVE-BTWN-79-81 ST,53.46680909,-113.4546789,0.11861111111111124,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1752.0_0,
1759.0_0_B1,,D,TWEDDLE PLACE,NORTH 44 AVE-E 83 ST,53.48332882,-113.45771979999999,0.08611111111111125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1759.0_0,
1760.0_0_B1,,D,SILVER BERRY,23 St & 29 Ave,53.45924056,-113.37441270000001,0.001944444444444458,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1760.0_0,
1767.0_0_B1,,D,MCINTYRE INDUSTRIAL,4503 - 86 STREET (C/O),53.48551602,-113.45204199999999,0.005555555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1767.0_0,
1771.0_0_B1,,D,RICHFIELD,NORTH SIDE 34 AVE-91 ST-MILLWOODS RD W,53.46537684,-113.4587719,0.13263888888888875,0d 06:00:00,9d 14:45:00,1.0,roadway,10.0,B1,1771.0_0,
1778.0_0_B1,,D,SAKAW,11 AVE-58 ST,53.44264997,-113.4290041,0.10861111111111126,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1778.0_0,
1779.0_0_B1,,D,JACKSON HEIGHTS,WEST SIDE FROM 38 AVE-40 AVE,53.47325833,-113.41226670000002,0.08305555555555542,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1779.0_0,
1782.0_0_B1,,D,SATOO,BTWN-S OF 10 AVE-KNOTTWOOD RD S-87-88 S,53.44243432,-113.46353859999999,0.11861111111111124,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1782.0_0,
1784.0_0_B1,,D,GREENVIEW,238 GREENOCH CRESENT (P.P.),53.47985752,-113.42340379999999,0.004027777777777792,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1784.0_0,
1787.0_0_B1,,D,JACKSON HEIGHTS,SOUTH SIDE 42 AVE-BTWN WALKWAY-48 ST,53.4776149,-113.414709,0.02125,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1787.0_0,
1792.0_0_B1,,D,KINISKI GARDENS,NORTH SIDE/C OF 38 AVE-BTWN 38 ST-WW AT,53.47299555,-113.3954121,0.01861111111111113,0d 06:00:00,9d 14:45:00,1.0,roadway,10.0,B1,1792.0_0,
1797.0_0_B1,,D,MENISA,ADJ TO N&E AREAS OF MENISA SCHOOL,53.44398441,-113.4470709,0.055138888888888744,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1797.0_0,
1810.0_0_B1,,D,JACKSON HEIGHTS,49 ST- 44 AVE,53.48176008,-113.41583829999999,0.005972222222222209,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1810.0_0,
1814.0_0_B1,,D,LARKSPUR,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,53.48249405,-113.38069650000001,0.07388888888888875,10.0d 06:00:00,10.0d 14:45:00,1.0,neighbourhood,1.0,B1,1814.0_0,10.0
1823.0_0_B1,,D,EKOTA,Mill Woods Rd: 23 Ave - 21 Ave,53.45268009,-113.4471929,0.06666666666666667,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1823.0_0,
1825.0_0_B1,,D,MILL CREEK RAVINE SOUTH,76 AVE & 89 - 95 ST,53.51228056,-113.46825630000001,0.011250000000000001,10.0d 06:00:00,10.0d 14:45:00,1.0,neighbourhood,1.0,B1,1825.0_0,10.0
1827.0_0_B1,,D,MINCHAU,34A AVE-35 ST,53.463860200000006,-113.39485079999999,0.0009722222222222081,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1827.0_0,
1828.0_0_B1,,D,MINCHAU,42 ST - 34A AVE,53.46463922,-113.40632240000002,0.0016666666666666668,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1828.0_0,
1837.0_0_B1,,D,SATOO,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,53.45169814,-113.46323980000001,0.008749999999999999,2.0d 06:00:00,2.0d 14:45:00,1.0,roadway,1.0,B1,1837.0_0,2.0
1841.0_0_B1,,D,TWEDDLE PLACE,83 ST & 44 AVE,53.48192802,-113.45684709999999,0.055555555555555414,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1841.0_0,
1842.0_0_B1,,D,MENISA,BTWN-MW RD-KW RD-WS SCHOOL BTWN 75-7,53.44429154,-113.4504405,0.034999999999999996,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1842.0_0,
1847.0_0_B1,,D,KINISKI GARDENS,BETWEEN 3503 & 3508 - 38A AVE,53.47363882,-113.394273,0.003472222222222208,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1847.0_0,
1849.0_0_B1,,D,WILD ROSE,31A ST SOUTH OF 34A AVE,53.46649685,-113.38542779999999,0.18055555555555544,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1849.0_0,
1850.0_0_B1,,D,WILD ROSE,EAST SIDE 34 ST-BTWN LAKE-S ENTRANCE R,53.46936302,-113.3935295,0.009583333333333334,0d 06:00:00,9d 14:45:00,1.0,roadway,10.0,B1,1850.0_0,
1853.0_0_B1,,D,RITCHIE,75 AVE AND 97 ST,53.51107684,-113.4796675,0.006666666666666667,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1853.0_0,
1854.0_0_B1,,D,AVONMORE,80 ST-76 AVE,53.51080393,-113.44925020000001,0.07222222222222209,0.0d 06:00:00,0.0d 14:45:00,1.0,neighbourhood,1.0,B1,1854.0_0,0.0
1860.0_0_B1,,D,FOREST HEIGHTS,NE CORNER OF ROWLAND ROAD,53.5525782,-113.44016529999999,0.015972222222222204,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1860.0_0,
1863.0_0_B1,,D,SATOO,KNOTTWOOD RD W-91 ST-BTWN-18-19 AVE,53.44800717,-113.4642232,0.030833333333333334,0d 06:00:00,9d 14:45:00,1.0,neighbourhood,10.0,B1,1863.0_0,
1867.0_0_B1,,D,ARGYLL,88 ST-69 AVE,53.50596204,-113.46371429999999,0.21763888888888874,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,B1,1867.0_0,5.0
