Id,Level,address,cluster,day,start-time,end-time,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration-3,type,service-duration
1779.0_0_B1,B1,WEST SIDE FROM 38 AVE-40 AVE,,,0d 06:00:00,9d 14:45:00,,53.47325833,-113.4122667,JACKSON HEIGHTS,10,1,1779.0_0,neighbourhood,0.0830555556,D,0.0622916667
1782.0_0_B1,B1,BTWN-S OF 10 AVE-KNOTTWOOD RD S-87-88 S,,,0d 06:00:00,9d 14:45:00,,53.44243432,-113.4635386,SATOO,10,1,1782.0_0,neighbourhood,0.1186111111,D,0.0889583333
1787.0_0_B1,B1,SOUTH SIDE 42 AVE-BTWN WALKWAY-48 ST,,,0d 06:00:00,9d 14:45:00,,53.4776149,-113.414709,JACKSON HEIGHTS,10,1,1787.0_0,neighbourhood,0.02125,D,0.0159375
1792.0_0_B1,B1,NORTH SIDE/C OF 38 AVE-BTWN 38 ST-WW AT,,,0d 06:00:00,9d 14:45:00,,53.47299555,-113.3954121,KINISKI GARDENS,10,1,1792.0_0,roadway,0.0186111111,D,0.0139583333
1797.0_0_B1,B1,ADJ TO N&E AREAS OF MENISA SCHOOL,,,0d 06:00:00,9d 14:45:00,,53.44398441,-113.4470709,MENISA,10,1,1797.0_0,neighbourhood,0.0551388889,D,0.0413541667
1814.0_0_B1,B1,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,,7,7d 06:00:00,7d 14:45:00,,53.48249405,-113.3806965,LARKSPUR,1,1,1814.0_0,neighbourhood,0.0738888889,D,0.0554166667
1823.0_0_B1,B1,Mill Woods Rd: 23 Ave - 21 Ave,,,0d 06:00:00,9d 14:45:00,,53.45268009,-113.4471929,EKOTA,10,1,1823.0_0,neighbourhood,0.0666666667,D,0.05
1825.0_0_B1,B1,76 AVE & 89 - 95 ST,,7,7d 06:00:00,7d 14:45:00,,53.51228056,-113.4682563,MILL CREEK RAVINE SOUTH,1,1,1825.0_0,neighbourhood,0.01125,D,0.0084375
1837.0_0_B1,B1,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,,9,9d 06:00:00,9d 14:45:00,,53.45169814,-113.4632398,SATOO,10,1,1837.0_0,roadway,0.00875,D,0.0065625
1841.0_0_B1,B1,83 ST & 44 AVE,,,0d 06:00:00,9d 14:45:00,,53.48192802,-113.4568471,TWEDDLE PLACE,10,1,1841.0_0,neighbourhood,0.0555555556,D,0.0416666667
1842.0_0_B1,B1,BTWN-MW RD-KW RD-WS SCHOOL BTWN 75-7,,,0d 06:00:00,9d 14:45:00,,53.44429154,-113.4504405,MENISA,10,1,1842.0_0,neighbourhood,0.035,D,0.02625
1849_0_0_B1,B1,31A ST SOUTH OF 34A AVE,,,5d 06:00:00,5d 14:45:00,,53.46649685,-113.3854278,WILD ROSE,1,1,1849_0,neighbourhood,0.0601851852,D,0.0451388889
1849_1_0_B1,B1,31A ST SOUTH OF 34A AVE,,,5d 06:00:00,5d 14:45:00,,53.46649685,-113.3854278,WILD ROSE,1,1,1849_0,neighbourhood,0.0601851852,D,0.0451388889
1849_2_0_B1,B1,31A ST SOUTH OF 34A AVE,,,5d 06:00:00,5d 14:45:00,,53.46649685,-113.3854278,WILD ROSE,1,1,1849_0,neighbourhood,0.0601851852,D,0.0451388889
1850.0_0_B1,B1,EAST SIDE 34 ST-BTWN LAKE-S ENTRANCE R,,,0d 06:00:00,9d 14:45:00,,53.46936302,-113.3935295,WILD ROSE,10,1,1850.0_0,roadway,0.0095833333,D,0.0071875
1854.0_0_B1,B1,80 ST-76 AVE,,7,7d 06:00:00,7d 14:45:00,,53.51080393,-113.4492502,AVONMORE,1,1,1854.0_0,neighbourhood,0.0722222222,D,0.0541666667
1860.0_0_B1,B1,NE CORNER OF ROWLAND ROAD,,,0d 06:00:00,9d 14:45:00,,53.5525782,-113.4401653,FOREST HEIGHTS,10,1,1860.0_0,neighbourhood,0.0159722222,D,0.0119791667
1863.0_0_B1,B1,KNOTTWOOD RD W-91 ST-BTWN-18-19 AVE,,,0d 06:00:00,9d 14:45:00,,53.44800717,-113.4642232,SATOO,10,1,1863.0_0,neighbourhood,0.0308333333,D,0.023125
1867_0_0_B1,B1,88 ST-69 AVE,,3,5d 06:00:00,5d 14:45:00,,53.50596204,-113.4637143,ARGYLL,1,1,1867_0,neighbourhood,0.0725385802,D,0.0544039352
1867_1_0_B1,B1,88 ST-69 AVE,,3,5d 06:00:00,5d 14:45:00,,53.50596204,-113.4637143,ARGYLL,1,1,1867_0,neighbourhood,0.0725385802,D,0.0544039352
1867_2_0_B1,B1,88 ST-69 AVE,,3,5d 06:00:00,5d 14:45:00,,53.50596204,-113.4637143,ARGYLL,1,1,1867_0,neighbourhood,0.0725385802,D,0.0544039352
1868.0_0_B1,B1,70-75 AVE - 85ST TO RAVINE,,0,0d 06:00:00,0d 14:45:00,,53.50873972,-113.4609116,MILL CREEK RAVINE SOUTH,10,1,1868.0_0,neighbourhood,0.0401388889,D,0.0301041667
1870.0_0_B1,B1,ISLAND NE CORNER 75 ST & ARGYLE RD.,,7,7d 06:00:00,7d 14:45:00,,53.50977333,-113.4432727,CORONET ADDITION INDUSTRIAL,1,1,1870.0_0,neighbourhood,0.0116666667,D,0.00875
1877.0_0_B1,B1,EAST OF 81 ST-70-71 AVE,,,0d 06:00:00,9d 14:45:00,,53.50650567,-113.4507086,AVONMORE,10,1,1877.0_0,neighbourhood,0.0336111111,D,0.0252083333
1889.0_0_B1,B1,WS/C 91 ST BTWN 28 & 34 AVE,,9,9d 06:00:00,9d 14:45:00,,53.46193542,-113.4670981,TIPASKAN,10,1,1889.0_0,roadway,0.0623611111,D,0.0467708333
1892.0_0_B1,B1,WHITEMUD DRIVE : ROW TO CITY LIMITS,,,0d 06:00:00,9d 14:45:00,,53.483201924,-113.357345335,MAPLE RIDGE INDUSTRIAL,10,1,1892.0_0,roadway,0.0890740741,D,0.0668055556
1894.0_0_B1,B1,WEST OF 76 ST-BTWN-98A-99 AVE,,,0d 06:00:00,9d 14:45:00,,53.53897702,-113.4455455,FOREST HEIGHTS,10,1,1894.0_0,neighbourhood,0.1134722222,D,0.0851041667
1896.0_0_B1,B1,N/S 34 AVE: 34 ST - MILLWOODS RD E,,,0d 06:00:00,9d 14:45:00,,53.46389669,-113.4003169,MINCHAU,10,1,1896.0_0,roadway,0.0829166667,D,0.0621875
1905.0_0_B1,B1,91 ST BTWN 51 AVE & WHITEMUD DRIVE,,9,9d 06:00:00,9d 14:45:00,,53.48513048,-113.4663823,MCINTYRE INDUSTRIAL,10,1,1905.0_0,roadway,0.0447222222,D,0.0335416667
1910.0_0_B1,B1,BTWN LAKEWOOD RD S-28 AVE-83 ST,,,0d 06:00:00,9d 14:45:00,,53.45633745,-113.4572744,MEYONOHK,10,1,1910.0_0,neighbourhood,0.0945833333,D,0.0709375
1944.0_0_B1,B1,E/S & C 34 ST: WHITEMUD DR - 38 AVE,,,0d 06:00:00,9d 14:45:00,,53.48098194,-113.393479,KINISKI GARDENS,10,1,1944.0_0,roadway,0.0854166667,D,0.0640625
1965.0_0_B1,B1,BTWN 34 AVE-SCHOOL-BTWN-73-74 ST,,,0d 06:00:00,9d 14:45:00,,53.4639958,-113.4461327,KAMEYOSEK,10,1,1965.0_0,neighbourhood,0.0609722222,D,0.0457291667
1966.0_0_B1,B1,105A AVE-69-70 ST,,,0d 06:00:00,9d 14:45:00,,53.5473042,-113.4346366,FULTON PLACE,10,1,1966.0_0,neighbourhood,0.0511111111,D,0.0383333333
1967.0_0_B1,B1,SOUTH SIDE MILLWOODS RD S-BTWN 50 ST-C,,,0d 06:00:00,9d 14:45:00,,53.44403276,-113.4110643,CRAWFORD PLAINS,10,1,1967.0_0,roadway,0.1320833333,D,0.0990625
1980.0_0_B1,B1,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,,2,2d 06:00:00,2d 14:45:00,,53.44893668,-113.3941282,DALY GROVE,1,1,1980.0_0,roadway,0.1277777778,D,0.0958333334
2005.0_0_B1,B1,WEST SIDE EKOTA SCHOOL,,,0d 06:00:00,9d 14:45:00,,53.44873045,-113.443077,EKOTA,10,1,2005.0_0,neighbourhood,0.0783333333,D,0.05875
2006.0_0_B1,B1,NORTH OF 20 AVE-BTWN 41 ST-MILLWOODS R,,,0d 06:00:00,9d 14:45:00,,53.45345882,-113.407104,DALY GROVE,10,1,2006.0_0,neighbourhood,0.1041666667,D,0.078125
2014_0_0_B1,B1,10977-50 STREET,,,5d 06:00:00,5d 14:45:00,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,0.0644444444,D,0.0483333333
2014_1_0_B1,B1,10977-50 STREET,,,5d 06:00:00,5d 14:45:00,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,0.0644444444,D,0.0483333333
2014_2_0_B1,B1,10977-50 STREET,,,5d 06:00:00,5d 14:45:00,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,0.0644444444,D,0.0483333333
2014_3_0_B1,B1,10977-50 STREET,,,5d 06:00:00,5d 14:45:00,,53.56051041,-113.4122403,RIVER VALLEY GOLD BAR,1,1,2014_0,neighbourhood,0.0644444444,D,0.0483333333
2016.0_0_B1,B1,EAST OF 42 AVE BTWN 102 & 106B AVE,,7,7d 06:00:00,7d 14:45:00,,53.54874589,-113.4057399,GOLD BAR,1,1,2016.0_0,neighbourhood,0.0194444444,D,0.0145833333
2045.0_0_B1,B1,5 Ave SW - 77 St,,,0d 06:00:00,9d 14:45:00,,53.4288845,-113.4530593,ELLERSLIE,10,1,2045.0_0,neighbourhood,0.0079166667,D,0.0059375
2053.0_0_B1,B1,10505-86 AVE,,,0d 06:00:00,9d 14:45:00,,53.52197042,-113.501767,STRATHCONA,10,1,2053.0_0,neighbourhood,0.0138888889,D,0.0104166667
2062.0_0_B1,B1,83 ST-69 AVE,,,0d 06:00:00,9d 14:45:00,,53.50510071,-113.4542413,AVONMORE,10,1,2062.0_0,neighbourhood,0.0358333333,D,0.026875
2066.0_0_B1,B1,77 St - 7A Ave SW,,,0d 06:00:00,9d 14:45:00,,53.4276126,-113.4528478,ELLERSLIE,10,1,2066.0_0,neighbourhood,0.0708333333,D,0.053125
2067.0_0_B1,B1,77 St: 7A Ave SW - 8 Ave SW,,,0d 06:00:00,9d 14:45:00,,53.42676972,-113.4527792,ELLERSLIE,10,1,2067.0_0,neighbourhood,0.0152777778,D,0.0114583334
2073.0_0_B1,B1,N/S 99 ST: 63 AVE - 66 AVE,,,0d 06:00:00,9d 14:45:00,,53.50009282,-113.4898593,CPR IRVINE,10,1,2073.0_0,neighbourhood,0.0384722222,D,0.0288541667
2080.0_0_B1,B1,EAST SIDE 76 ST-BTWN-38 AVE-WHITEMUD DR,,,0d 06:00:00,9d 14:45:00,,53.48052107,-113.4521361,MICHAELS PARK,10,1,2080.0_0,roadway,0.0569444444,D,0.0427083333
2141.0_0_B1,B1,CONNECTS SCHOOL-MILLBOURNE RD E-73 ST,,,0d 06:00:00,9d 14:45:00,,53.46945111,-113.4449974,LEE RIDGE,10,1,2141.0_0,neighbourhood,0.0286111111,D,0.0214583333
2142.0_0_B1,B1,MILLWOODS RD-SS MILLBOURNE MALL,,,0d 06:00:00,9d 14:45:00,,53.47106546,-113.450702,LEE RIDGE,10,1,2142.0_0,neighbourhood,0.0151388889,D,0.0113541667
2156.0_0_B1,B1,KNOTTWOOD ROAD S-75 ST,,4,4d 06:00:00,4d 14:45:00,,53.44317506,-113.448125,MENISA,1,1,2156.0_0,neighbourhood,0.0916666667,D,0.06875
2162.0_0_B1,B1,WHITEMUD DRIVE : CENTER MEDIAN : CREEK - SIGN BED,,,0d 06:00:00,9d 14:45:00,,53.482924038,-113.354540229,MAPLE,10,1,2162.0_0,roadway,0.0458333333,D,0.034375
2164.0_0_B1,B1,109B AVE-65A ST,,,0d 06:00:00,9d 14:45:00,,53.55869211,-113.4254276,CAPILANO,10,1,2164.0_0,neighbourhood,0.0430555556,D,0.0322916667
2165.0_0_B1,B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,2,2d 06:00:00,2d 14:45:00,,53.51663277,-113.4035534,MORRIS INDUSTRIAL,1,1,2165.0_0,roadway,0.0230555556,D,0.0172916667
2193.0_0_B1,B1,EAST 98 ST - RAVINE & 92 AVE,,0,0d 06:00:00,0d 14:45:00,,53.52148967,-113.4750752,MILL CREEK RAVINE SOUTH,10,1,2193.0_0,neighbourhood,0.0208333333,D,0.015625
2194.0_0_B1,B1,NORTH 63-66 AVE - 89-92 ST,,6,6d 06:00:00,6d 14:45:00,,53.50096985,-113.4677927,HAZELDEAN,1,1,2194.0_0,neighbourhood,0.0391666667,D,0.029375
2203.0_0_B1,B1,BTWN-23 AVE-SATOO SCH PLRW-BTWN 82-85,,,0d 06:00:00,9d 14:45:00,,53.44946567,-113.4578253,SATOO,10,1,2203.0_0,neighbourhood,0.0711111111,D,0.0533333333
2217.0_0_B1,B1,95 ST-88 AVE,,3,5d 06:00:00,5d 14:45:00,,53.5254877,-113.4743503,MILL CREEK RAVINE NORTH,1,1,2217.0_0,neighbourhood,0.0504166667,D,0.0378125
2223.0_0_B1,B1,8620 - 58 AVENUE,,,0d 06:00:00,9d 14:45:00,,53.49481141,-113.4566503,DAVIES INDUSTRIAL WEST,10,1,2223.0_0,neighbourhood,0.0829166667,D,0.0621875
2224.0_0_B1,B1,42 AVE & 47 ST-PIPELINE,,,0d 06:00:00,9d 14:45:00,,53.47705467,-113.4133661,JACKSON HEIGHTS,10,1,2224.0_0,neighbourhood,0.0145833333,D,0.0109375
2233.0_0_B1,B1,SOUTH SIDE/C 34 AVE BTWN MILLWOODS RD & 66 ST,,9,9d 06:00:00,9d 14:45:00,,53.46495912,-113.4432916,LEE RIDGE,10,1,2233.0_0,roadway,0.1213888889,D,0.0910416667
2244.0_0_B1,B1,NORTH OF 28 AVE-BTWN 48 ST-MILLWOODS R,,,0d 06:00:00,9d 14:45:00,,53.45954006,-113.4120146,WEINLOS,10,1,2244.0_0,neighbourhood,0.0943055556,D,0.0707291667
2250_0_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,5d 06:00:00,5d 14:45:00,,53.46914599,-113.4233464,HILLVIEW,1,1,2250_0,neighbourhood,0.0664236111,D,0.0498177083
2250_1_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,5d 06:00:00,5d 14:45:00,,53.46914599,-113.4233464,HILLVIEW,1,1,2250_0,neighbourhood,0.0664236111,D,0.0498177083
2250_2_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,5d 06:00:00,5d 14:45:00,,53.46914599,-113.4233464,HILLVIEW,1,1,2250_0,neighbourhood,0.0664236111,D,0.0498177083
2250_3_0_B1,B1,54-58 ST & 34 AVE-38 AVE,,,5d 06:00:00,5d 14:45:00,,53.46914599,-113.4233464,HILLVIEW,1,1,2250_0,neighbourhood,0.0664236111,D,0.0498177083
2255.0_0_B1,B1,SOUTH SIDE/C 23 AVE-BTWN 66-50 ST,,2,2d 06:00:00,2d 14:45:00,,53.4537107,-113.4285839,MILL WOODS TOWN CENTRE,1,1,2255.0_0,roadway,0.0730555556,D,0.0547916667
2261.0_0_B1,B1,98 AVE-CONNORS ROAD-99 ST,,4,4d 06:00:00,4d 14:45:00,,53.53647744,-113.4816691,MILL CREEK RAVINE NORTH,1,1,2261.0_0,neighbourhood,0.1238888889,D,0.0929166667
2276.0_0_B1,B1,WHITEMUD DRIVE : ROW - CITY LIMITS,,,0d 06:00:00,9d 14:45:00,,53.482314823,-113.361646382,MAPLE,10,1,2276.0_0,roadway,0.1198263889,D,0.0898697917
2288.0_0_B1,B1,75-77 ST & KNOTTWOOD RD. SOUTH,,,0d 06:00:00,9d 14:45:00,,53.44164266,-113.4515174,MENISA,10,1,2288.0_0,neighbourhood,0.0101388889,D,0.0076041667
2335.0_0_B1,B1,CONNECTING SCHOOL-MILLBOURNE RD E,,,0d 06:00:00,9d 14:45:00,,53.46901514,-113.4474729,LEE RIDGE,10,1,2335.0_0,neighbourhood,0.0126388889,D,0.0094791667
2339.0_0_B1,B1,43 ST BTWN MILLWOODS RD & 17 AVE,,8,7d 06:00:00,7d 14:45:00,,53.44391005,-113.4070047,POLLARD MEADOWS,1,1,2339.0_0,neighbourhood,0.1147222222,D,0.0860416667
2341.0_0_B1,B1,81 ST-80 AVE,,,0d 06:00:00,9d 14:45:00,,53.51656641,-113.4527718,KING EDWARD PARK,10,1,2341.0_0,neighbourhood,0.0461111111,D,0.0345833333
2356.0_0_B1,B1,CONNECTS 38 AVE-MILLBOURNE RD E-PIPELI,,,0d 06:00:00,9d 14:45:00,,53.47557117,-113.4483935,MICHAELS PARK,10,1,2356.0_0,neighbourhood,0.0630555556,D,0.0472916667
2358.0_0_B1,B1,BTWN 72 ST/MILBOURNE RD E & PIPELINE,,,0d 06:00:00,9d 14:45:00,,53.47793197,-113.4456944,MICHAELS PARK,10,1,2358.0_0,neighbourhood,0.0243055556,D,0.0182291667
2379.0_0_B1,B1,108 AVE-48 ST,,,0d 06:00:00,9d 14:45:00,,53.55466243,-113.4166271,CAPILANO,10,1,2379.0_0,neighbourhood,0.1079166667,D,0.0809375
2380_0_0_B1,B1,109 AVE-46 ST,,,5d 06:00:00,5d 14:45:00,,53.55622078,-113.4142713,CAPILANO,1,1,2380_0,neighbourhood,0.0574074074,D,0.0430555556
2380_1_0_B1,B1,109 AVE-46 ST,,,5d 06:00:00,5d 14:45:00,,53.55622078,-113.4142713,CAPILANO,1,1,2380_0,neighbourhood,0.0574074074,D,0.0430555556
2380_2_0_B1,B1,109 AVE-46 ST,,,5d 06:00:00,5d 14:45:00,,53.55622078,-113.4142713,CAPILANO,1,1,2380_0,neighbourhood,0.0574074074,D,0.0430555556
2385.0_0_B1,B1,72 ST-103 AVE,,,0d 06:00:00,9d 14:45:00,,53.54486321,-113.4388203,TERRACE HEIGHTS,10,1,2385.0_0,neighbourhood,0.0081944444,D,0.0061458333
2386.0_0_B1,B1,WEST SIDE 75 ST-BTWN-98-101 AVE,,0,0d 06:00:00,0d 14:45:00,,53.5388941,-113.4436549,FOREST HEIGHTS,10,1,2386.0_0,neighbourhood,0.0138888889,D,0.0104166667
2391.0_0_B1,B1,96A ST - CONNORS ROAD,,4,4d 06:00:00,4d 14:45:00,,53.53403064,-113.479064,CLOVERDALE,1,1,2391.0_0,neighbourhood,0.1145833333,D,0.0859375
2409.0_0_B1,B1,98 ST/70-72 AVE + P.U.L. S/W 99ST&73AVE,,7,7d 06:00:00,7d 14:45:00,,53.50761008,-113.4843723,HAZELDEAN,1,1,2409.0_0,neighbourhood,0.0501388889,D,0.0376041667
2410_0_0_B1,B1,98 ST-79 AVE,,,5d 06:00:00,5d 14:45:00,,53.51560934,-113.4812774,RITCHIE,1,1,2410_0,neighbourhood,0.0592592593,D,0.0444444445
2410_1_0_B1,B1,98 ST-79 AVE,,,5d 06:00:00,5d 14:45:00,,53.51560934,-113.4812774,RITCHIE,1,1,2410_0,neighbourhood,0.0592592593,D,0.0444444445
2410_2_0_B1,B1,98 ST-79 AVE,,,5d 06:00:00,5d 14:45:00,,53.51560934,-113.4812774,RITCHIE,1,1,2410_0,neighbourhood,0.0592592593,D,0.0444444445
2411.0_0_B1,B1,86 AVE-100 ST,,,0d 06:00:00,9d 14:45:00,,53.52135918,-113.4893228,STRATHCONA,10,1,2411.0_0,neighbourhood,0.0302777778,D,0.0227083334
2448_0_0_B1,B1,KNOTTWOOD RD E-19 AVE,,,5d 06:00:00,5d 14:45:00,,53.44899765,-113.441916,EKOTA,1,1,2448_0,neighbourhood,0.0596296296,D,0.0447222222
2448_1_0_B1,B1,KNOTTWOOD RD E-19 AVE,,,5d 06:00:00,5d 14:45:00,,53.44899765,-113.441916,EKOTA,1,1,2448_0,neighbourhood,0.0596296296,D,0.0447222222
2448_2_0_B1,B1,KNOTTWOOD RD E-19 AVE,,,5d 06:00:00,5d 14:45:00,,53.44899765,-113.441916,EKOTA,1,1,2448_0,neighbourhood,0.0596296296,D,0.0447222222
2449.0_0_B1,B1,47 ST-BTWN 44 AVE-43A AVE,,,0d 06:00:00,9d 14:45:00,,53.48163656,-113.414401,JACKSON HEIGHTS,10,1,2449.0_0,neighbourhood,0.0093055556,D,0.0069791667
2465.0_0_B1,B1,76 ST-106A AVE,,,0d 06:00:00,9d 14:45:00,,53.55109592,-113.445158,FOREST HEIGHTS,10,1,2465.0_0,neighbourhood,0.01375,D,0.0103125
2466.0_0_B1,B1,106A AVE-W OF 76 ST,,,0d 06:00:00,9d 14:45:00,,53.550572,-113.446547,FOREST HEIGHTS,10,1,2466.0_0,neighbourhood,0.0094444444,D,0.0070833333
2467.0_0_B1,B1,3165 - 34A Ave,,,0d 06:00:00,9d 14:45:00,,53.4652597,-113.3893251,WILD ROSE,10,1,2467.0_0,neighbourhood,0.0544444444,D,0.0408333333
2468.0_0_B1,B1,BTWN-85-91 ST-BTWN-RICHFIELD RD-38 AVE,,,0d 06:00:00,9d 14:45:00,,53.47213553,-113.4626289,RICHFIELD,10,1,2468.0_0,neighbourhood,0.1018055556,D,0.0763541667
2469.0_0_B1,B1,WS/C 91 ST BTWN 34 & 39 AVE,,2,2d 06:00:00,2d 14:45:00,,53.46979343,-113.467082,STRATHCONA INDUSTRIAL PARK,1,1,2469.0_0,roadway,0.0829166667,D,0.0621875
2471.0_0_B1,B1,SOUTH SIDE 44 AVE-BTWN 49 ST-WW AT JACK,,,0d 06:00:00,9d 14:45:00,,53.48187979,-113.4136244,JACKSON HEIGHTS,10,1,2471.0_0,neighbourhood,0.0163888889,D,0.0122916667
2482.0_0_B1,B1,BTWN-91 ST-MILLBOURNE RD W-42A-43 AVE,,,0d 06:00:00,9d 14:45:00,,53.48002448,-113.4618142,TWEDDLE PLACE,10,1,2482.0_0,neighbourhood,0.1179166667,D,0.0884375
2491.0_0_B1,B1,EAST SIDE MILLWOODS RD E. & 20 - 23 AVE,,,0d 06:00:00,9d 14:45:00,,53.45386326,-113.4090297,DALY GROVE,10,1,2491.0_0,roadway,0.0109722222,D,0.0082291667
2492.0_0_B1,B1,NORTH OF 28 AVE-BTWN MILLWOODS RD-37 S,,4,4d 06:00:00,4d 14:45:00,,53.45955007,-113.4022907,BISSET,1,1,2492.0_0,neighbourhood,0.0327777778,D,0.0245833334
2499.0_0_B1,B1,WEST SIDE MILLWOODS RD BTWN 36-34 AVE,,,0d 06:00:00,9d 14:45:00,,53.46599976,-113.4507729,RICHFIELD,10,1,2499.0_0,roadway,0.0275,D,0.020625
2503.0_0_B1,B1,East of School: 77 St & 40 Ave,,0,0d 06:00:00,0d 14:45:00,,53.47648911,-113.4532758,TWEDDLE PLACE,10,1,2503.0_0,neighbourhood,0.0511111111,D,0.0383333333
2527.0_0_B1,B1,106 AVE-50 ST,,,0d 06:00:00,9d 14:45:00,,53.55024676,-113.4191255,FULTON PLACE,10,1,2527.0_0,neighbourhood,0.0613888889,D,0.0460416667
2546.0_0_B1,B1,54-56 ST-BTWN-92C-93A AVE,,,0d 06:00:00,9d 14:45:00,,53.52968843,-113.42164,OTTEWELL,10,1,2546.0_0,neighbourhood,0.0202777778,D,0.0152083334
2562.0_0_B1,B1,N/S & S/S 28 AVE: 50 ST - 48 ST,,,0d 06:00:00,9d 14:45:00,,53.45941169,-113.4189058,WEINLOS,10,1,2562.0_0,roadway,0.0458333333,D,0.034375
2575.0_0_B1,B1,BTWN-MILLBOURNE RD W-91 ST-41-42 AVE,,,0d 06:00:00,9d 14:45:00,,53.47785338,-113.4616282,TWEDDLE PLACE,10,1,2575.0_0,neighbourhood,0.0729166667,D,0.0546875
2577.0_0_B1,B1,NORTH SIDE 28 AVE BTWN 91 ST & LAKEWOO,,9,9d 06:00:00,9d 14:45:00,,53.45897563,-113.4631064,TIPASKAN,10,1,2577.0_0,roadway,0.0559722222,D,0.0419791667
2581.0_0_B1,B1,NORTH SIDE 28 AVE & 79 ST - MILLWOODS RD,,2,2d 06:00:00,2d 14:45:00,,53.45876841,-113.450742,TIPASKAN,1,1,2581.0_0,roadway,0.0416666667,D,0.03125
2587.0_0_B1,B1,ELLERSLIE ROAD - SUMMERSIDE GATE,,,0d 06:00:00,9d 14:45:00,,53.42249618,-113.4789117,ELLERSLIE INDUSTRIAL,10,1,2587.0_0,roadway,0.0322222222,D,0.0241666667
2598.0_0_B1,B1,MILLBOURNE RD E-36A AVE-LEE RIDGE RD,,,0d 06:00:00,9d 14:45:00,,53.46898911,-113.4427955,LEE RIDGE,10,1,2598.0_0,neighbourhood,0.0384722222,D,0.0288541667
2601_0_0_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,2d 06:00:00,2d 14:45:00,,53.46998118,-113.465656,RICHFIELD,1,1,2601_0,roadway,0.0660648148,D,0.0495486111
2601_1_0_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,2d 06:00:00,2d 14:45:00,,53.46998118,-113.465656,RICHFIELD,1,1,2601_0,roadway,0.0660648148,D,0.0495486111
2601_2_0_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,2d 06:00:00,2d 14:45:00,,53.46998118,-113.465656,RICHFIELD,1,1,2601_0,roadway,0.0660648148,D,0.0495486111
2610.0_0_B1,B1,96A-97 ST-93-95 AVE,,0,0d 06:00:00,0d 14:45:00,,53.53179874,-113.4797255,BONNIE DOON,10,1,2610.0_0,neighbourhood,0.0073611111,D,0.0055208333
2626.0_0_B1,B1,W/S & C 50 ST BTWN 11-13 AVE,,,0d 06:00:00,9d 14:45:00,,53.44063989,-113.4187295,CRAWFORD PLAINS,10,1,2626.0_0,roadway,0.0141666667,D,0.010625
2632.0_0_B1,B1,MILLWOODS ROAD-36 AVE,,1,3d 06:00:00,3d 14:45:00,,53.47026464,-113.4558261,RICHFIELD,1,1,2632.0_0,neighbourhood,0.0851388889,D,0.0638541667
2640.0_0_B1,B1,WEST OF 24 ST: BETWEEN 38 & 43A AVE,,0,0d 06:00:00,0d 14:45:00,,53.47847993,-113.3811779,LARKSPUR,10,1,2640.0_0,neighbourhood,0.0823611111,D,0.0617708333
2644.0_0_B1,B1,31 ST-BTWN 37A-38 AVE,,,0d 06:00:00,9d 14:45:00,,53.47272278,-113.3872758,WILD ROSE,10,1,2644.0_0,neighbourhood,0.0144444444,D,0.0108333333
2645_0_0_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,1d 06:00:00,1d 14:45:00,,53.47831237,-113.4657453,TWEDDLE PLACE,10,1,2645_0,roadway,0.0561188272,D,0.0420891204
2645_1_0_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,1d 06:00:00,1d 14:45:00,,53.47831237,-113.4657453,TWEDDLE PLACE,10,1,2645_0,roadway,0.0561188272,D,0.0420891204
2645_2_0_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,1d 06:00:00,1d 14:45:00,,53.47831237,-113.4657453,TWEDDLE PLACE,10,1,2645_0,roadway,0.0561188272,D,0.0420891204
2662.0_0_B1,B1,38 AVE-58 ST,,0,0d 06:00:00,0d 14:45:00,,53.46988154,-113.4269172,HILLVIEW,10,1,2662.0_0,neighbourhood,0.0927777778,D,0.0695833334
2683.0_0_B1,B1,ES 91 ST BTWN 23 - 28 AVE,,9,9d 06:00:00,9d 14:45:00,,53.45531632,-113.4657287,MEYONOHK,10,1,2683.0_0,roadway,0.0481944444,D,0.0361458333
